Fecha,variable,Medio_pago,Sucursal,Factura
2024-05-01,Tablets,Billetera digital,Sucursal Este,FAC037164
2024-05-01,Tablets,Billetera digital,Sucursal Este,FAC037165
2024-05-01,Tablets,PayPal,Sucursal Centro,FAC037166
2024-05-01,Tablets,Billetera digital,Sucursal Norte,FAC037167
2024-05-01,Tablets,Billetera digital,Sucursal Sur,FAC037168
2024-05-01,Tablets,Tarjeta de Crédito,Sucursal Centro,FAC037169
2024-05-01,Tablets,Efectivo,Sucursal Centro,FAC037170
2024-05-01,Tablets,Tarjeta de Crédito,Sucursal Norte,FAC037171
2024-05-01,Tablets,Efectivo,Sucursal Sur,FAC037172
2024-05-01,Tablets,Tarjeta de Crédito,Sucursal Sur,FAC037173
2024-05-01,Tablets,Tarjeta de Crédito,Sucursal Norte,FAC037174
2024-05-01,Tablets,Billetera digital,Sucursal Centro,FAC037175
2024-05-01,Tablets,Efectivo,Sucursal Norte,FAC037176
2024-05-01,Tablets,Efectivo,Sucursal Centro,FAC037177
2024-05-01,Tablets,Tarjeta de Crédito,Sucursal Centro,FAC037178
2024-05-01,Tablets,Tarjeta de Crédito,Sucursal Sur,FAC037179
2024-05-01,Tablets,Efectivo,Sucursal Este,FAC037180
2024-05-01,Tablets,Tarjeta de Crédito,Sucursal Norte,FAC037181
2024-05-01,Tablets,PayPal,Sucursal Norte,FAC037182
2024-05-01,Tablets,Efectivo,Sucursal Centro,FAC037183
2024-05-01,Tablets,Tarjeta de Crédito,Sucursal Este,FAC037184
2024-05-01,Tablets,Efectivo,Sucursal Este,FAC037185
2024-05-01,Tablets,Billetera digital,Sucursal Sur,FAC037186
2024-05-01,Tablets,Billetera digital,Sucursal Centro,FAC037187
2024-05-01,Tablets,Tarjeta de Crédito,Sucursal Este,FAC037188
2024-05-01,Tablets,Efectivo,Sucursal Centro,FAC037189
2024-05-01,Tablets,Efectivo,Sucursal Sur,FAC037190
2024-05-01,Tablets,Tarjeta de Crédito,Sucursal Este,FAC037191
2024-05-01,Tablets,Tarjeta de Crédito,Sucursal Sur,FAC037192
2024-05-01,Tablets,PayPal,Sucursal Sur,FAC037193
2024-05-01,Tablets,PayPal,Sucursal Sur,FAC037194
2024-05-02,Tablets,Efectivo,Sucursal Sur,FAC037195
2024-05-02,Tablets,Tarjeta de Crédito,Sucursal Centro,FAC037196
2024-05-02,Tablets,Efectivo,Sucursal Centro,FAC037197
2024-05-02,Tablets,Tarjeta de Crédito,Sucursal Centro,FAC037198
2024-05-02,Tablets,Tarjeta de Crédito,Sucursal Sur,FAC037199
2024-05-02,Tablets,PayPal,Sucursal Este,FAC037200
2024-05-02,Tablets,Billetera digital,Sucursal Norte,FAC037201
2024-05-02,Tablets,Efectivo,Sucursal Norte,FAC037202
2024-05-02,Tablets,Tarjeta de Crédito,Sucursal Centro,FAC037203
2024-05-02,Tablets,PayPal,Sucursal Centro,FAC037204
2024-05-02,Tablets,Efectivo,Sucursal Norte,FAC037205
2024-05-02,Tablets,Billetera digital,Sucursal Norte,FAC037206
2024-05-02,Tablets,Billetera digital,Sucursal Sur,FAC037207
2024-05-02,Tablets,Efectivo,Sucursal Centro,FAC037208
2024-05-02,Tablets,Tarjeta de Crédito,Sucursal Sur,FAC037209
2024-05-02,Tablets,Tarjeta de Crédito,Sucursal Este,FAC037210
2024-05-02,Tablets,PayPal,Sucursal Centro,FAC037211
2024-05-02,Tablets,Billetera digital,Sucursal Sur,FAC037212
2024-05-02,Tablets,Efectivo,Sucursal Norte,FAC037213
2024-05-02,Tablets,Tarjeta de Crédito,Sucursal Sur,FAC037214
2024-05-02,Tablets,Tarjeta de Crédito,Sucursal Este,FAC037215
2024-05-02,Tablets,PayPal,Sucursal Este,FAC037216
2024-05-02,Tablets,Billetera digital,Sucursal Norte,FAC037217
2024-05-02,Tablets,Efectivo,Sucursal Centro,FAC037218
2024-05-02,Tablets,Efectivo,Sucursal Norte,FAC037219
2024-05-02,Tablets,Efectivo,Sucursal Centro,FAC037220
2024-05-02,Tablets,Efectivo,Sucursal Norte,FAC037221
2024-05-02,Tablets,Efectivo,Sucursal Norte,FAC037222
2024-05-02,Tablets,Efectivo,Sucursal Norte,FAC037223
2024-05-02,Tablets,Billetera digital,Sucursal Sur,FAC037224
2024-05-02,Tablets,Tarjeta de Crédito,Sucursal Este,FAC037225
2024-05-02,Tablets,Efectivo,Sucursal Centro,FAC037226
2024-05-02,Tablets,Efectivo,Sucursal Sur,FAC037227
2024-05-02,Tablets,Billetera digital,Sucursal Sur,FAC037228
2024-05-02,Tablets,Efectivo,Sucursal Este,FAC037229
2024-05-02,Tablets,Efectivo,Sucursal Centro,FAC037230
2024-05-02,Tablets,Efectivo,Sucursal Norte,FAC037231
2024-05-02,Tablets,Efectivo,Sucursal Sur,FAC037232
2024-05-02,Tablets,Billetera digital,Sucursal Este,FAC037233
2024-05-02,Tablets,Tarjeta de Crédito,Sucursal Este,FAC037234
2024-05-02,Tablets,Efectivo,Sucursal Norte,FAC037235
2024-05-02,Tablets,Tarjeta de Crédito,Sucursal Sur,FAC037236
2024-05-03,Tablets,Efectivo,Sucursal Este,FAC037237
2024-05-03,Tablets,Efectivo,Sucursal Norte,FAC037238
2024-05-03,Tablets,Tarjeta de Crédito,Sucursal Norte,FAC037239
2024-05-03,Tablets,PayPal,Sucursal Centro,FAC037240
2024-05-03,Tablets,Billetera digital,Sucursal Sur,FAC037241
2024-05-03,Tablets,Tarjeta de Crédito,Sucursal Norte,FAC037242
2024-05-03,Tablets,Efectivo,Sucursal Centro,FAC037243
2024-05-03,Tablets,Efectivo,Sucursal Norte,FAC037244
2024-05-03,Tablets,PayPal,Sucursal Centro,FAC037245
2024-05-03,Tablets,Billetera digital,Sucursal Centro,FAC037246
2024-05-03,Tablets,Efectivo,Sucursal Este,FAC037247
2024-05-03,Tablets,Efectivo,Sucursal Sur,FAC037248
2024-05-03,Tablets,Billetera digital,Sucursal Sur,FAC037249
2024-05-03,Tablets,Tarjeta de Crédito,Sucursal Norte,FAC037250
2024-05-03,Tablets,Efectivo,Sucursal Sur,FAC037251
2024-05-03,Tablets,Efectivo,Sucursal Sur,FAC037252
2024-05-03,Tablets,Efectivo,Sucursal Este,FAC037253
2024-05-03,Tablets,Efectivo,Sucursal Centro,FAC037254
2024-05-03,Tablets,Efectivo,Sucursal Sur,FAC037255
2024-05-03,Tablets,Efectivo,Sucursal Sur,FAC037256
2024-05-03,Tablets,Billetera digital,Sucursal Sur,FAC037257
2024-05-03,Tablets,Efectivo,Sucursal Centro,FAC037258
2024-05-03,Tablets,Billetera digital,Sucursal Norte,FAC037259
2024-05-03,Tablets,Billetera digital,Sucursal Norte,FAC037260
2024-05-03,Tablets,Efectivo,Sucursal Sur,FAC037261
2024-05-03,Tablets,Tarjeta de Crédito,Sucursal Sur,FAC037262
2024-05-03,Tablets,Efectivo,Sucursal Este,FAC037263
2024-05-03,Tablets,Efectivo,Sucursal Norte,FAC037264
2024-05-03,Tablets,Efectivo,Sucursal Sur,FAC037265
2024-05-03,Tablets,Tarjeta de Crédito,Sucursal Norte,FAC037266
2024-05-03,Tablets,Efectivo,Sucursal Centro,FAC037267
2024-05-03,Tablets,Tarjeta de Crédito,Sucursal Norte,FAC037268
2024-05-03,Tablets,PayPal,Sucursal Norte,FAC037269
2024-05-03,Tablets,Tarjeta de Crédito,Sucursal Centro,FAC037270
2024-05-03,Tablets,PayPal,Sucursal Este,FAC037271
2024-05-03,Tablets,Tarjeta de Crédito,Sucursal Sur,FAC037272
2024-05-03,Tablets,PayPal,Sucursal Norte,FAC037273
2024-05-03,Tablets,Tarjeta de Crédito,Sucursal Centro,FAC037274
2024-05-03,Tablets,Tarjeta de Crédito,Sucursal Centro,FAC037275
2024-05-03,Tablets,Billetera digital,Sucursal Sur,FAC037276
2024-05-03,Tablets,Efectivo,Sucursal Norte,FAC037277
2024-05-03,Tablets,Efectivo,Sucursal Norte,FAC037278
2024-05-03,Tablets,Efectivo,Sucursal Norte,FAC037279
2024-05-04,Tablets,Billetera digital,Sucursal Sur,FAC037280
2024-05-04,Tablets,Efectivo,Sucursal Este,FAC037281
2024-05-04,Tablets,Billetera digital,Sucursal Este,FAC037282
2024-05-04,Tablets,Efectivo,Sucursal Sur,FAC037283
2024-05-04,Tablets,Efectivo,Sucursal Norte,FAC037284
2024-05-04,Tablets,Tarjeta de Crédito,Sucursal Centro,FAC037285
2024-05-04,Tablets,Efectivo,Sucursal Norte,FAC037286
2024-05-04,Tablets,Billetera digital,Sucursal Norte,FAC037287
2024-05-04,Tablets,Billetera digital,Sucursal Centro,FAC037288
2024-05-04,Tablets,Efectivo,Sucursal Este,FAC037289
2024-05-04,Tablets,Efectivo,Sucursal Sur,FAC037290
2024-05-04,Tablets,Billetera digital,Sucursal Este,FAC037291
2024-05-04,Tablets,Billetera digital,Sucursal Sur,FAC037292
2024-05-04,Tablets,Tarjeta de Crédito,Sucursal Sur,FAC037293
2024-05-04,Tablets,Billetera digital,Sucursal Norte,FAC037294
2024-05-04,Tablets,PayPal,Sucursal Este,FAC037295
2024-05-04,Tablets,Efectivo,Sucursal Sur,FAC037296
2024-05-04,Tablets,Billetera digital,Sucursal Centro,FAC037297
2024-05-04,Tablets,Billetera digital,Sucursal Este,FAC037298
2024-05-04,Tablets,Efectivo,Sucursal Este,FAC037299
2024-05-04,Tablets,Efectivo,Sucursal Centro,FAC037300
2024-05-04,Tablets,Efectivo,Sucursal Centro,FAC037301
2024-05-04,Tablets,Efectivo,Sucursal Sur,FAC037302
2024-05-04,Tablets,Billetera digital,Sucursal Norte,FAC037303
2024-05-04,Tablets,Billetera digital,Sucursal Sur,FAC037304
2024-05-04,Tablets,PayPal,Sucursal Este,FAC037305
2024-05-04,Tablets,Efectivo,Sucursal Norte,FAC037306
2024-05-04,Tablets,Tarjeta de Crédito,Sucursal Norte,FAC037307
2024-05-04,Tablets,Efectivo,Sucursal Centro,FAC037308
2024-05-04,Tablets,Tarjeta de Crédito,Sucursal Este,FAC037309
2024-05-04,Tablets,Efectivo,Sucursal Sur,FAC037310
2024-05-04,Tablets,Tarjeta de Crédito,Sucursal Este,FAC037311
2024-05-04,Tablets,Billetera digital,Sucursal Centro,FAC037312
2024-05-04,Tablets,Tarjeta de Crédito,Sucursal Este,FAC037313
2024-05-04,Tablets,Efectivo,Sucursal Centro,FAC037314
2024-05-05,Tablets,Efectivo,Sucursal Norte,FAC037315
2024-05-05,Tablets,Efectivo,Sucursal Centro,FAC037316
2024-05-05,Tablets,Billetera digital,Sucursal Centro,FAC037317
2024-05-05,Tablets,Efectivo,Sucursal Sur,FAC037318
2024-05-05,Tablets,Billetera digital,Sucursal Centro,FAC037319
2024-05-05,Tablets,Efectivo,Sucursal Norte,FAC037320
2024-05-05,Tablets,Billetera digital,Sucursal Este,FAC037321
2024-05-05,Tablets,Tarjeta de Crédito,Sucursal Centro,FAC037322
2024-05-05,Tablets,Efectivo,Sucursal Centro,FAC037323
2024-05-05,Tablets,Billetera digital,Sucursal Norte,FAC037324
2024-05-05,Tablets,Efectivo,Sucursal Sur,FAC037325
2024-05-05,Tablets,Tarjeta de Crédito,Sucursal Centro,FAC037326
2024-05-05,Tablets,Billetera digital,Sucursal Norte,FAC037327
2024-05-05,Tablets,Efectivo,Sucursal Este,FAC037328
2024-05-05,Tablets,Tarjeta de Crédito,Sucursal Sur,FAC037329
2024-05-05,Tablets,Tarjeta de Crédito,Sucursal Norte,FAC037330
2024-05-05,Tablets,Billetera digital,Sucursal Sur,FAC037331
2024-05-05,Tablets,Efectivo,Sucursal Este,FAC037332
2024-05-05,Tablets,Efectivo,Sucursal Este,FAC037333
2024-05-05,Tablets,Billetera digital,Sucursal Norte,FAC037334
2024-05-05,Tablets,Tarjeta de Crédito,Sucursal Sur,FAC037335
2024-05-05,Tablets,Efectivo,Sucursal Sur,FAC037336
2024-05-05,Tablets,Tarjeta de Crédito,Sucursal Norte,FAC037337
2024-05-05,Tablets,Efectivo,Sucursal Centro,FAC037338
2024-05-05,Tablets,Efectivo,Sucursal Sur,FAC037339
2024-05-05,Tablets,Tarjeta de Crédito,Sucursal Centro,FAC037340
2024-05-05,Tablets,Billetera digital,Sucursal Este,FAC037341
2024-05-05,Tablets,PayPal,Sucursal Norte,FAC037342
2024-05-05,Tablets,Efectivo,Sucursal Centro,FAC037343
2024-05-05,Tablets,PayPal,Sucursal Este,FAC037344
2024-05-05,Tablets,Billetera digital,Sucursal Este,FAC037345
2024-05-05,Tablets,Billetera digital,Sucursal Este,FAC037346
2024-05-05,Tablets,Tarjeta de Crédito,Sucursal Norte,FAC037347
2024-05-05,Tablets,Efectivo,Sucursal Norte,FAC037348
2024-05-05,Tablets,Efectivo,Sucursal Sur,FAC037349
2024-05-05,Tablets,Billetera digital,Sucursal Centro,FAC037350
2024-05-05,Tablets,Efectivo,Sucursal Centro,FAC037351
2024-05-06,Tablets,PayPal,Sucursal Sur,FAC037352
2024-05-06,Tablets,Efectivo,Sucursal Este,FAC037353
2024-05-06,Tablets,Efectivo,Sucursal Este,FAC037354
2024-05-06,Tablets,Efectivo,Sucursal Norte,FAC037355
2024-05-06,Tablets,PayPal,Sucursal Este,FAC037356
2024-05-06,Tablets,Efectivo,Sucursal Sur,FAC037357
2024-05-06,Tablets,PayPal,Sucursal Sur,FAC037358
2024-05-06,Tablets,Tarjeta de Crédito,Sucursal Norte,FAC037359
2024-05-06,Tablets,Tarjeta de Crédito,Sucursal Norte,FAC037360
2024-05-06,Tablets,Billetera digital,Sucursal Sur,FAC037361
2024-05-06,Tablets,Efectivo,Sucursal Sur,FAC037362
2024-05-06,Tablets,Efectivo,Sucursal Norte,FAC037363
2024-05-06,Tablets,Billetera digital,Sucursal Norte,FAC037364
2024-05-06,Tablets,Billetera digital,Sucursal Este,FAC037365
2024-05-06,Tablets,Efectivo,Sucursal Centro,FAC037366
2024-05-06,Tablets,Tarjeta de Crédito,Sucursal Centro,FAC037367
2024-05-06,Tablets,Billetera digital,Sucursal Este,FAC037368
2024-05-06,Tablets,Tarjeta de Crédito,Sucursal Sur,FAC037369
2024-05-06,Tablets,Tarjeta de Crédito,Sucursal Sur,FAC037370
2024-05-06,Tablets,Efectivo,Sucursal Centro,FAC037371
2024-05-06,Tablets,Efectivo,Sucursal Centro,FAC037372
2024-05-06,Tablets,Efectivo,Sucursal Este,FAC037373
2024-05-06,Tablets,Billetera digital,Sucursal Este,FAC037374
2024-05-06,Tablets,Tarjeta de Crédito,Sucursal Este,FAC037375
2024-05-06,Tablets,Efectivo,Sucursal Centro,FAC037376
2024-05-06,Tablets,Tarjeta de Crédito,Sucursal Norte,FAC037377
2024-05-06,Tablets,Tarjeta de Crédito,Sucursal Centro,FAC037378
2024-05-06,Tablets,Billetera digital,Sucursal Centro,FAC037379
2024-05-06,Tablets,Efectivo,Sucursal Centro,FAC037380
2024-05-06,Tablets,Billetera digital,Sucursal Este,FAC037381
2024-05-06,Tablets,Billetera digital,Sucursal Norte,FAC037382
2024-05-06,Tablets,Tarjeta de Crédito,Sucursal Este,FAC037383
2024-05-06,Tablets,Efectivo,Sucursal Centro,FAC037384
2024-05-06,Tablets,Billetera digital,Sucursal Norte,FAC037385
2024-05-06,Tablets,Efectivo,Sucursal Norte,FAC037386
2024-05-06,Tablets,Tarjeta de Crédito,Sucursal Centro,FAC037387
2024-05-06,Tablets,Efectivo,Sucursal Norte,FAC037388
2024-05-06,Tablets,Efectivo,Sucursal Sur,FAC037389
2024-05-06,Tablets,Efectivo,Sucursal Centro,FAC037390
2024-05-06,Tablets,Efectivo,Sucursal Sur,FAC037391
2024-05-06,Tablets,PayPal,Sucursal Este,FAC037392
2024-05-06,Tablets,PayPal,Sucursal Este,FAC037393
2024-05-06,Tablets,PayPal,Sucursal Este,FAC037394
2024-05-06,Tablets,Billetera digital,Sucursal Sur,FAC037395
2024-05-06,Tablets,Efectivo,Sucursal Norte,FAC037396
2024-05-06,Tablets,Efectivo,Sucursal Centro,FAC037397
2024-05-07,Tablets,PayPal,Sucursal Centro,FAC037398
2024-05-07,Tablets,Billetera digital,Sucursal Este,FAC037399
2024-05-07,Tablets,Tarjeta de Crédito,Sucursal Norte,FAC037400
2024-05-07,Tablets,Efectivo,Sucursal Este,FAC037401
2024-05-07,Tablets,Tarjeta de Crédito,Sucursal Norte,FAC037402
2024-05-07,Tablets,Efectivo,Sucursal Este,FAC037403
2024-05-07,Tablets,Billetera digital,Sucursal Sur,FAC037404
2024-05-07,Tablets,Efectivo,Sucursal Centro,FAC037405
2024-05-07,Tablets,Efectivo,Sucursal Centro,FAC037406
2024-05-07,Tablets,PayPal,Sucursal Sur,FAC037407
2024-05-07,Tablets,Efectivo,Sucursal Sur,FAC037408
2024-05-07,Tablets,PayPal,Sucursal Centro,FAC037409
2024-05-07,Tablets,Efectivo,Sucursal Este,FAC037410
2024-05-07,Tablets,Efectivo,Sucursal Norte,FAC037411
2024-05-07,Tablets,Tarjeta de Crédito,Sucursal Centro,FAC037412
2024-05-07,Tablets,Tarjeta de Crédito,Sucursal Este,FAC037413
2024-05-07,Tablets,Tarjeta de Crédito,Sucursal Norte,FAC037414
2024-05-07,Tablets,Efectivo,Sucursal Norte,FAC037415
2024-05-07,Tablets,PayPal,Sucursal Sur,FAC037416
2024-05-07,Tablets,Efectivo,Sucursal Centro,FAC037417
2024-05-07,Tablets,Tarjeta de Crédito,Sucursal Norte,FAC037418
2024-05-07,Tablets,Efectivo,Sucursal Norte,FAC037419
2024-05-07,Tablets,Billetera digital,Sucursal Sur,FAC037420
2024-05-07,Tablets,Efectivo,Sucursal Sur,FAC037421
2024-05-07,Tablets,Efectivo,Sucursal Centro,FAC037422
2024-05-07,Tablets,Efectivo,Sucursal Sur,FAC037423
2024-05-07,Tablets,Efectivo,Sucursal Norte,FAC037424
2024-05-07,Tablets,Efectivo,Sucursal Centro,FAC037425
2024-05-07,Tablets,Tarjeta de Crédito,Sucursal Centro,FAC037426
2024-05-07,Tablets,Efectivo,Sucursal Norte,FAC037427
2024-05-07,Tablets,Efectivo,Sucursal Sur,FAC037428
2024-05-07,Tablets,PayPal,Sucursal Norte,FAC037429
2024-05-07,Tablets,Tarjeta de Crédito,Sucursal Sur,FAC037430
2024-05-07,Tablets,Tarjeta de Crédito,Sucursal Norte,FAC037431
2024-05-07,Tablets,Efectivo,Sucursal Norte,FAC037432
2024-05-07,Tablets,Billetera digital,Sucursal Este,FAC037433
2024-05-07,Tablets,Efectivo,Sucursal Sur,FAC037434
2024-05-07,Tablets,Tarjeta de Crédito,Sucursal Centro,FAC037435
2024-05-07,Tablets,Efectivo,Sucursal Sur,FAC037436
2024-05-07,Tablets,Tarjeta de Crédito,Sucursal Centro,FAC037437
2024-05-07,Tablets,Tarjeta de Crédito,Sucursal Centro,FAC037438
2024-05-07,Tablets,Efectivo,Sucursal Norte,FAC037439
2024-05-07,Tablets,Tarjeta de Crédito,Sucursal Norte,FAC037440
2024-05-07,Tablets,Efectivo,Sucursal Este,FAC037441
2024-05-08,Tablets,Efectivo,Sucursal Norte,FAC037442
2024-05-08,Tablets,Tarjeta de Crédito,Sucursal Sur,FAC037443
2024-05-08,Tablets,Efectivo,Sucursal Sur,FAC037444
2024-05-08,Tablets,Billetera digital,Sucursal Este,FAC037445
2024-05-08,Tablets,PayPal,Sucursal Centro,FAC037446
2024-05-08,Tablets,PayPal,Sucursal Sur,FAC037447
2024-05-08,Tablets,Efectivo,Sucursal Sur,FAC037448
2024-05-08,Tablets,Efectivo,Sucursal Este,FAC037449
2024-05-08,Tablets,Efectivo,Sucursal Sur,FAC037450
2024-05-08,Tablets,Efectivo,Sucursal Este,FAC037451
2024-05-08,Tablets,Efectivo,Sucursal Sur,FAC037452
2024-05-08,Tablets,Efectivo,Sucursal Este,FAC037453
2024-05-08,Tablets,Billetera digital,Sucursal Sur,FAC037454
2024-05-08,Tablets,Efectivo,Sucursal Centro,FAC037455
2024-05-08,Tablets,Billetera digital,Sucursal Este,FAC037456
2024-05-08,Tablets,Tarjeta de Crédito,Sucursal Sur,FAC037457
2024-05-08,Tablets,Efectivo,Sucursal Centro,FAC037458
2024-05-08,Tablets,PayPal,Sucursal Centro,FAC037459
2024-05-08,Tablets,Tarjeta de Crédito,Sucursal Norte,FAC037460
2024-05-08,Tablets,Tarjeta de Crédito,Sucursal Centro,FAC037461
2024-05-08,Tablets,Tarjeta de Crédito,Sucursal Este,FAC037462
2024-05-08,Tablets,Efectivo,Sucursal Centro,FAC037463
2024-05-08,Tablets,Tarjeta de Crédito,Sucursal Este,FAC037464
2024-05-08,Tablets,Billetera digital,Sucursal Centro,FAC037465
2024-05-08,Tablets,PayPal,Sucursal Este,FAC037466
2024-05-08,Tablets,Billetera digital,Sucursal Este,FAC037467
2024-05-08,Tablets,Efectivo,Sucursal Sur,FAC037468
2024-05-08,Tablets,Billetera digital,Sucursal Centro,FAC037469
2024-05-08,Tablets,Efectivo,Sucursal Centro,FAC037470
2024-05-08,Tablets,Efectivo,Sucursal Sur,FAC037471
2024-05-08,Tablets,Efectivo,Sucursal Norte,FAC037472
2024-05-08,Tablets,Efectivo,Sucursal Sur,FAC037473
2024-05-08,Tablets,Efectivo,Sucursal Este,FAC037474
2024-05-08,Tablets,PayPal,Sucursal Sur,FAC037475
2024-05-08,Tablets,Tarjeta de Crédito,Sucursal Centro,FAC037476
2024-05-08,Tablets,Efectivo,Sucursal Centro,FAC037477
2024-05-08,Tablets,Efectivo,Sucursal Centro,FAC037478
2024-05-08,Tablets,Billetera digital,Sucursal Sur,FAC037479
2024-05-08,Tablets,Efectivo,Sucursal Centro,FAC037480
2024-05-08,Tablets,Tarjeta de Crédito,Sucursal Sur,FAC037481
2024-05-08,Tablets,Efectivo,Sucursal Este,FAC037482
2024-05-08,Tablets,Efectivo,Sucursal Centro,FAC037483
2024-05-09,Tablets,Tarjeta de Crédito,Sucursal Centro,FAC037484
2024-05-09,Tablets,Billetera digital,Sucursal Sur,FAC037485
2024-05-09,Tablets,Tarjeta de Crédito,Sucursal Este,FAC037486
2024-05-09,Tablets,Tarjeta de Crédito,Sucursal Centro,FAC037487
2024-05-09,Tablets,Billetera digital,Sucursal Sur,FAC037488
2024-05-09,Tablets,Efectivo,Sucursal Norte,FAC037489
2024-05-09,Tablets,Billetera digital,Sucursal Centro,FAC037490
2024-05-09,Tablets,Billetera digital,Sucursal Norte,FAC037491
2024-05-09,Tablets,Efectivo,Sucursal Centro,FAC037492
2024-05-09,Tablets,PayPal,Sucursal Sur,FAC037493
2024-05-09,Tablets,Efectivo,Sucursal Centro,FAC037494
2024-05-09,Tablets,Efectivo,Sucursal Norte,FAC037495
2024-05-09,Tablets,Tarjeta de Crédito,Sucursal Sur,FAC037496
2024-05-09,Tablets,PayPal,Sucursal Sur,FAC037497
2024-05-09,Tablets,Billetera digital,Sucursal Centro,FAC037498
2024-05-09,Tablets,PayPal,Sucursal Sur,FAC037499
2024-05-09,Tablets,PayPal,Sucursal Sur,FAC037500
2024-05-09,Tablets,Efectivo,Sucursal Centro,FAC037501
2024-05-09,Tablets,Tarjeta de Crédito,Sucursal Norte,FAC037502
2024-05-09,Tablets,Tarjeta de Crédito,Sucursal Centro,FAC037503
2024-05-09,Tablets,Efectivo,Sucursal Este,FAC037504
2024-05-09,Tablets,Tarjeta de Crédito,Sucursal Norte,FAC037505
2024-05-09,Tablets,Tarjeta de Crédito,Sucursal Este,FAC037506
2024-05-09,Tablets,PayPal,Sucursal Este,FAC037507
2024-05-09,Tablets,PayPal,Sucursal Sur,FAC037508
2024-05-09,Tablets,Efectivo,Sucursal Norte,FAC037509
2024-05-09,Tablets,Efectivo,Sucursal Sur,FAC037510
2024-05-09,Tablets,Efectivo,Sucursal Norte,FAC037511
2024-05-09,Tablets,Tarjeta de Crédito,Sucursal Sur,FAC037512
2024-05-09,Tablets,Tarjeta de Crédito,Sucursal Norte,FAC037513
2024-05-09,Tablets,Billetera digital,Sucursal Este,FAC037514
2024-05-09,Tablets,Tarjeta de Crédito,Sucursal Este,FAC037515
2024-05-09,Tablets,Billetera digital,Sucursal Centro,FAC037516
2024-05-09,Tablets,Efectivo,Sucursal Centro,FAC037517
2024-05-09,Tablets,Efectivo,Sucursal Norte,FAC037518
2024-05-09,Tablets,Efectivo,Sucursal Norte,FAC037519
2024-05-09,Tablets,Efectivo,Sucursal Centro,FAC037520
2024-05-09,Tablets,Efectivo,Sucursal Sur,FAC037521
2024-05-09,Tablets,Efectivo,Sucursal Este,FAC037522
2024-05-09,Tablets,Billetera digital,Sucursal Centro,FAC037523
2024-05-09,Tablets,Efectivo,Sucursal Norte,FAC037524
2024-05-09,Tablets,Efectivo,Sucursal Norte,FAC037525
2024-05-09,Tablets,Efectivo,Sucursal Norte,FAC037526
2024-05-09,Tablets,Tarjeta de Crédito,Sucursal Centro,FAC037527
2024-05-09,Tablets,Tarjeta de Crédito,Sucursal Sur,FAC037528
2024-05-10,Tablets,Efectivo,Sucursal Centro,FAC037529
2024-05-10,Tablets,Efectivo,Sucursal Norte,FAC037530
2024-05-10,Tablets,Efectivo,Sucursal Este,FAC037531
2024-05-10,Tablets,Efectivo,Sucursal Centro,FAC037532
2024-05-10,Tablets,Efectivo,Sucursal Este,FAC037533
2024-05-10,Tablets,Billetera digital,Sucursal Centro,FAC037534
2024-05-10,Tablets,PayPal,Sucursal Sur,FAC037535
2024-05-10,Tablets,Tarjeta de Crédito,Sucursal Centro,FAC037536
2024-05-10,Tablets,Efectivo,Sucursal Centro,FAC037537
2024-05-10,Tablets,PayPal,Sucursal Este,FAC037538
2024-05-10,Tablets,Efectivo,Sucursal Centro,FAC037539
2024-05-10,Tablets,Efectivo,Sucursal Norte,FAC037540
2024-05-10,Tablets,Tarjeta de Crédito,Sucursal Centro,FAC037541
2024-05-10,Tablets,Efectivo,Sucursal Centro,FAC037542
2024-05-10,Tablets,Billetera digital,Sucursal Centro,FAC037543
2024-05-10,Tablets,Billetera digital,Sucursal Norte,FAC037544
2024-05-10,Tablets,Tarjeta de Crédito,Sucursal Centro,FAC037545
2024-05-10,Tablets,Tarjeta de Crédito,Sucursal Sur,FAC037546
2024-05-10,Tablets,PayPal,Sucursal Sur,FAC037547
2024-05-10,Tablets,Efectivo,Sucursal Norte,FAC037548
2024-05-10,Tablets,Efectivo,Sucursal Este,FAC037549
2024-05-10,Tablets,Billetera digital,Sucursal Sur,FAC037550
2024-05-10,Tablets,Billetera digital,Sucursal Centro,FAC037551
2024-05-10,Tablets,Efectivo,Sucursal Centro,FAC037552
2024-05-10,Tablets,Tarjeta de Crédito,Sucursal Norte,FAC037553
2024-05-10,Tablets,Billetera digital,Sucursal Norte,FAC037554
2024-05-10,Tablets,Billetera digital,Sucursal Este,FAC037555
2024-05-10,Tablets,Billetera digital,Sucursal Este,FAC037556
2024-05-10,Tablets,Efectivo,Sucursal Norte,FAC037557
2024-05-10,Tablets,Billetera digital,Sucursal Norte,FAC037558
2024-05-10,Tablets,Tarjeta de Crédito,Sucursal Este,FAC037559
2024-05-10,Tablets,Billetera digital,Sucursal Este,FAC037560
2024-05-10,Tablets,Tarjeta de Crédito,Sucursal Este,FAC037561
2024-05-10,Tablets,Efectivo,Sucursal Centro,FAC037562
2024-05-10,Tablets,Efectivo,Sucursal Este,FAC037563
2024-05-10,Tablets,Efectivo,Sucursal Centro,FAC037564
2024-05-10,Tablets,Efectivo,Sucursal Centro,FAC037565
2024-05-10,Tablets,Efectivo,Sucursal Centro,FAC037566
2024-05-10,Tablets,Billetera digital,Sucursal Sur,FAC037567
2024-05-10,Tablets,Efectivo,Sucursal Este,FAC037568
2024-05-10,Tablets,Efectivo,Sucursal Sur,FAC037569
2024-05-10,Tablets,Tarjeta de Crédito,Sucursal Centro,FAC037570
