"Fecha","Hora","Producto","Cantidad","Precio.Unitario","Tienda"
"2024-05-03","9:51","Carne de Res",1.1,16.5,"Trujillo"
"2024-05-03","9:51","Lechuga",16.01,1.5,"Trujillo"
"2024-05-03","9:52","Zanahoria",42.88,1.8,"Arequipa"
"2024-05-03","9:52","Pescado",2.02,15,"Chiclayo"
"2024-05-03","9:54","Huevo",3.09,7.2,"Trujillo"
"2024-05-03","9:56","Pera",2.23,3.5,"Lima"
"2024-05-03","9:57","Plátano",143.33,1.5,"Lima"
"2024-05-03","9:58","Pera",2.05,3.5,"Chiclayo"
"2024-05-04","10:01","Jamon",2.55,9.5,"Arequipa"
"2024-05-04","10:02","Pollo",26.88,8,"Arequipa"
"2024-05-04","10:04","Pera",61.43,3.5,"Arequipa"
"2024-05-04","10:05","Naranja",10.4,2.2,"Arequipa"
"2024-05-04","10:05","Fresa",2.9,6,"Chiclayo"
"2024-05-04","10:08","Carne de Cerdo",0.4,18,"Trujillo"
"2024-05-04","10:08","Huevo",3.25,7.2,"Trujillo"
"2024-05-04","10:08","Papa",25.77,1.2,"Trujillo"
"2024-05-04","10:08","Lechuga",11.59,1.5,"Trujillo"
"2024-05-04","10:09","Fresa",1.58,6,"Arequipa"
"2024-05-04","10:11","Carne de Res",3.27,16.5,"Arequipa"
"2024-05-04","10:13","Uva",13.5,4,"Trujillo"
"2024-05-04","10:14","Tomate",7.06,2,"Trujillo"
"2024-05-04","10:18","Papa",16.81,1.2,"Arequipa"
"2024-05-04","10:19","Uva",17.56,4,"Arequipa"
"2024-05-04","10:19","Plátano",11.39,1.5,"Chiclayo"
"2024-05-04","10:21","Cordero",0.3,24,"Cusco"
"2024-05-04","10:24","Plátano",9.24,1.5,"Chiclayo"
"2024-05-04","10:25","Carne de Cerdo",1.6,18,"Chiclayo"
"2024-05-04","10:28","Fresa",1.52,6,"Arequipa"
"2024-05-04","10:28","Tomate",59.7,2,"Cusco"
"2024-05-04","10:29","Fresa",3.36,6,"Chiclayo"
"2024-05-04","10:30","Carne de Res",0.44,16.5,"Arequipa"
"2024-05-04","10:32","Tomate",36.52,2,"Lima"
"2024-05-04","10:33","Uva",6.17,4,"Trujillo"
"2024-05-04","10:33","Pollo",0.9,8,"Chiclayo"
"2024-05-04","10:36","Pollo",0.9,8,"Trujillo"
"2024-05-04","10:41","Queso",0.97,10,"Trujillo"
"2024-05-04","10:42","Huevo",5.58,7.2,"Lima"
"2024-05-04","10:42","Papa",38.29,1.2,"Arequipa"
"2024-05-04","10:42","Carne de Res",0.44,16.5,"Chiclayo"
"2024-05-04","10:44","Queso",1.92,10,"Lima"
"2024-05-04","10:44","Naranja",3.69,2.2,"Trujillo"
"2024-05-04","10:45","Naranja",17.62,2.2,"Cusco"
"2024-05-04","10:46","Uva",3.84,4,"Cusco"
"2024-05-04","10:49","Papa",44.98,1.2,"Chiclayo"
"2024-05-04","10:52","Carne de Cerdo",1.49,18,"Lima"
"2024-05-04","10:53","Papa",32.88,1.2,"Lima"
"2024-05-04","10:54","Pescado",0.69,15,"Cusco"
"2024-05-04","10:55","Manzana",15.23,3,"Arequipa"
"2024-05-04","10:57","Plátano",34.76,1.5,"Lima"
"2024-05-04","10:58","Pera",3.05,3.5,"Cusco"
"2024-05-04","11:00","Queso",3.79,10,"Lima"
"2024-05-04","11:00","Tomate",10.93,2,"Arequipa"
"2024-05-04","11:04","Lechuga",70.13,1.5,"Lima"
"2024-05-04","11:05","Plátano",12.83,1.5,"Cusco"
"2024-05-04","11:06","Tomate",56.72,2,"Cusco"
"2024-05-04","11:09","Cordero",1.83,24,"Cusco"
"2024-05-04","11:10","Queso",13.72,10,"Cusco"
"2024-05-04","11:12","Pollo",0.9,8,"Trujillo"
"2024-05-04","11:13","Uva",15.82,4,"Cusco"
"2024-05-04","11:16","Pera",3.85,3.5,"Arequipa"
"2024-05-04","11:17","Queso",0.72,10,"Arequipa"
"2024-05-04","11:18","Lechuga",32.97,1.5,"Cusco"
"2024-05-04","11:20","Pera",2.05,3.5,"Trujillo"
"2024-05-04","11:21","Tomate",13.78,2,"Cusco"
"2024-05-04","11:22","Huevo",1.68,7.2,"Lima"
"2024-05-04","11:22","Pera",61.43,3.5,"Cusco"
"2024-05-04","11:24","Fresa",1.27,6,"Cusco"
"2024-05-04","11:27","Pescado",0.99,15,"Chiclayo"
"2024-05-04","11:28","Papa",5.99,1.2,"Lima"
"2024-05-04","11:30","Carne de Res",0.44,16.5,"Cusco"
"2024-05-04","11:32","Cebolla",9.93,1.8,"Arequipa"
"2024-05-04","11:32","Cebolla",25.57,1.8,"Cusco"
"2024-05-04","11:34","Jamon",1.4,9.5,"Arequipa"
"2024-05-04","11:34","Naranja",3.27,2.2,"Cusco"
"2024-05-04","11:34","Queso",7.93,10,"Cusco"
"2024-05-04","11:36","Cordero",1.36,24,"Arequipa"
"2024-05-04","11:37","Papa",5.99,1.2,"Chiclayo"
"2024-05-04","11:42","Naranja",14.03,2.2,"Chiclayo"
"2024-05-04","11:43","Papa",46.38,1.2,"Arequipa"
"2024-05-04","11:43","Fresa",1.45,6,"Cusco"
"2024-05-04","11:46","Queso",6.48,10,"Arequipa"
"2024-05-04","11:48","Uva",2.76,4,"Chiclayo"
"2024-05-04","11:49","Queso",2.65,10,"Trujillo"
"2024-05-04","11:50","Pollo",5.36,8,"Lima"
"2024-05-04","11:50","Lechuga",4.79,1.5,"Lima"
"2024-05-04","11:50","Naranja",25.59,2.2,"Trujillo"
"2024-05-04","11:51","Cebolla",11.57,1.8,"Trujillo"
"2024-05-04","11:54","Pescado",0.85,15,"Lima"
"2024-05-04","11:54","Cebolla",3.99,1.8,"Chiclayo"
"2024-05-04","11:55","Jamon",1.11,9.5,"Arequipa"
"2024-05-04","11:57","Pescado",5.93,15,"Lima"
"2024-05-04","11:58","Queso",2.1,10,"Chiclayo"
"2024-05-04","12:00","Lechuga",12.17,1.5,"Lima"
"2024-05-04","12:03","Fresa",1.2,6,"Arequipa"
"2024-05-04","12:03","Cordero",0.58,24,"Chiclayo"
"2024-05-04","12:04","Queso",0.72,10,"Trujillo"
"2024-05-04","12:06","Jamon",0.76,9.5,"Cusco"
"2024-05-04","12:07","Carne de Res",0.99,16.5,"Chiclayo"
"2024-05-04","12:11","Papa",21.1,1.2,"Lima"
"2024-05-04","12:11","Queso",0.72,10,"Trujillo"
"2024-05-04","12:11","Pera",29.14,3.5,"Cusco"
"2024-05-04","12:14","Carne de Cerdo",0.73,18,"Lima"
"2024-05-04","12:14","Cebolla",5.66,1.8,"Chiclayo"
"2024-05-04","12:15","Pollo",3.1,8,"Chiclayo"
"2024-05-04","12:17","Jamon",0.76,9.5,"Chiclayo"
"2024-05-04","12:18","Plátano",15.75,1.5,"Cusco"
"2024-05-04","12:19","Pescado",1.22,15,"Cusco"
"2024-05-04","12:20","Plátano",10.03,1.5,"Chiclayo"
"2024-05-04","12:22","Zanahoria",14.92,1.8,"Arequipa"
"2024-05-04","12:24","Queso",6.36,10,"Arequipa"
"2024-05-04","12:24","Jamon",0.76,9.5,"Chiclayo"
"2024-05-04","12:26","Zanahoria",4.29,1.8,"Cusco"
"2024-05-04","12:27","Uva",1.8,4,"Arequipa"
"2024-05-04","12:29","Huevo",2.81,7.2,"Trujillo"
"2024-05-04","12:29","Carne de Res",0.46,16.5,"Trujillo"
"2024-05-04","12:29","Carne de Res",13.03,16.5,"Chiclayo"
"2024-05-04","12:32","Uva",20.71,4,"Chiclayo"
"2024-05-04","12:33","Manzana",12.48,3,"Chiclayo"
"2024-05-04","12:34","Carne de Res",3.71,16.5,"Cusco"
"2024-05-04","12:34","Plátano",4.79,1.5,"Cusco"
"2024-05-04","12:35","Tomate",6.84,2,"Arequipa"
"2024-05-04","12:36","Carne de Cerdo",0.4,18,"Arequipa"
"2024-05-04","12:36","Manzana",21.78,3,"Trujillo"
"2024-05-04","12:38","Carne de Cerdo",0.53,18,"Chiclayo"
"2024-05-04","12:38","Lechuga",30.67,1.5,"Chiclayo"
"2024-05-04","12:40","Pera",9.56,3.5,"Arequipa"
"2024-05-04","12:41","Plátano",48.24,1.5,"Cusco"
"2024-05-04","12:42","Papa",66.5,1.2,"Arequipa"
"2024-05-04","12:43","Zanahoria",5.89,1.8,"Cusco"
"2024-05-04","12:44","Huevo",2.32,7.2,"Cusco"
"2024-05-04","12:47","Papa",5.99,1.2,"Lima"
"2024-05-04","12:50","Uva",1.8,4,"Trujillo"
"2024-05-04","12:51","Cordero",1.74,24,"Cusco"
"2024-05-04","12:52","Cordero",0.5,24,"Cusco"
"2024-05-04","12:52","Uva",1.8,4,"Cusco"
"2024-05-04","12:52","Zanahoria",8.5,1.8,"Chiclayo"
"2024-05-04","12:53","Queso",1.22,10,"Arequipa"
"2024-05-04","12:55","Naranja",13.17,2.2,"Cusco"
"2024-05-04","12:59","Pescado",2.4,15,"Cusco"
"2024-05-04","13:03","Papa",12.95,1.2,"Lima"
"2024-05-04","13:03","Uva",21.1,4,"Arequipa"
"2024-05-04","13:04","Papa",42.08,1.2,"Arequipa"
"2024-05-04","13:05","Plátano",9.09,1.5,"Arequipa"
"2024-05-04","13:05","Cebolla",3.99,1.8,"Cusco"
"2024-05-04","13:06","Huevo",3.25,7.2,"Lima"
"2024-05-04","13:06","Pera",4.72,3.5,"Chiclayo"
"2024-05-04","13:09","Uva",3.73,4,"Chiclayo"
"2024-05-04","13:10","Tomate",10.5,2,"Lima"
"2024-05-04","13:10","Naranja",20.74,2.2,"Cusco"
"2024-05-04","13:12","Pera",22.04,3.5,"Arequipa"
"2024-05-04","13:12","Uva",4.5,4,"Arequipa"
"2024-05-04","13:13","Carne de Cerdo",0.4,18,"Lima"
"2024-05-04","13:13","Pescado",0.48,15,"Trujillo"
"2024-05-04","13:15","Carne de Cerdo",0.91,18,"Lima"
"2024-05-04","13:15","Naranja",5.24,2.2,"Cusco"
"2024-05-04","13:16","Carne de Res",2.84,16.5,"Cusco"
"2024-05-04","13:18","Papa",5.99,1.2,"Chiclayo"
"2024-05-04","13:19","Cebolla",16.45,1.8,"Lima"
"2024-05-04","13:20","Lechuga",5.51,1.5,"Lima"
"2024-05-04","13:22","Jamon",5.13,9.5,"Arequipa"
"2024-05-04","13:23","Carne de Cerdo",0.4,18,"Lima"
"2024-05-04","13:23","Manzana",16.53,3,"Cusco"
"2024-05-04","13:24","Lechuga",97.69,1.5,"Arequipa"
"2024-05-04","13:24","Papa",14.09,1.2,"Chiclayo"
"2024-05-04","13:27","Jamon",0.76,9.5,"Lima"
"2024-05-04","13:27","Pera",2.64,3.5,"Lima"
"2024-05-04","13:28","Carne de Res",3.84,16.5,"Arequipa"
"2024-05-04","13:29","Manzana",7.5,3,"Trujillo"
"2024-05-04","13:29","Naranja",8.08,2.2,"Trujillo"
"2024-05-04","13:29","Jamon",4.94,9.5,"Chiclayo"
"2024-05-04","13:30","Pollo",3.4,8,"Chiclayo"
"2024-05-04","13:36","Zanahoria",3.99,1.8,"Trujillo"
"2024-05-04","13:37","Queso",0.72,10,"Lima"
"2024-05-04","13:37","Cordero",0.67,24,"Cusco"
"2024-05-04","13:37","Pera",17.11,3.5,"Chiclayo"
"2024-05-04","13:39","Carne de Res",4.07,16.5,"Chiclayo"
"2024-05-04","13:41","Pollo",6.33,8,"Lima"
"2024-05-04","13:43","Queso",2.05,10,"Cusco"
"2024-05-04","13:44","Huevo",1,7.2,"Lima"
"2024-05-04","13:47","Zanahoria",4.63,1.8,"Cusco"
"2024-05-04","13:48","Huevo",1,7.2,"Trujillo"
"2024-05-04","13:48","Pera",8.48,3.5,"Cusco"
"2024-05-04","13:49","Manzana",5.49,3,"Cusco"
"2024-05-04","13:49","Naranja",3.27,2.2,"Chiclayo"
"2024-05-04","13:51","Plátano",4.79,1.5,"Lima"
"2024-05-04","13:51","Fresa",1.78,6,"Chiclayo"
"2024-05-04","13:53","Papa",5.99,1.2,"Chiclayo"
"2024-05-04","13:54","Cebolla",5.98,1.8,"Lima"
"2024-05-04","13:54","Pollo",4.1,8,"Trujillo"
"2024-05-04","13:54","Manzana",3.41,3,"Chiclayo"
"2024-05-04","13:58","Zanahoria",3.99,1.8,"Chiclayo"
"2024-05-04","14:07","Cordero",0.45,24,"Lima"
"2024-05-04","14:07","Queso",1.24,10,"Trujillo"
"2024-05-04","14:07","Pera",2.05,3.5,"Cusco"
"2024-05-04","14:07","Carne de Res",0.44,16.5,"Chiclayo"
"2024-05-04","14:08","Huevo",4.65,7.2,"Trujillo"
"2024-05-04","14:10","Carne de Cerdo",0.91,18,"Cusco"
"2024-05-04","14:10","Zanahoria",29.78,1.8,"Cusco"
"2024-05-04","14:10","Manzana",2.4,3,"Cusco"
"2024-05-04","14:10","Fresa",6.11,6,"Cusco"
"2024-05-04","14:11","Papa",23.07,1.2,"Chiclayo"
"2024-05-04","14:12","Jamon",11.98,9.5,"Lima"
"2024-05-04","14:15","Pera",8.94,3.5,"Lima"
"2024-05-04","14:15","Fresa",21.84,6,"Chiclayo"
"2024-05-04","14:16","Uva",2.09,4,"Chiclayo"
"2024-05-04","14:16","Manzana",6.42,3,"Chiclayo"
"2024-05-04","14:21","Huevo",1.18,7.2,"Cusco"
"2024-05-04","14:24","Cebolla",5.41,1.8,"Cusco"
"2024-05-04","14:24","Pera",27.42,3.5,"Cusco"
"2024-05-04","14:29","Naranja",13.62,2.2,"Cusco"
"2024-05-04","14:34","Carne de Cerdo",2.28,18,"Lima"
"2024-05-04","14:34","Naranja",19.72,2.2,"Trujillo"
"2024-05-04","14:39","Cordero",0.3,24,"Arequipa"
"2024-05-04","14:39","Papa",24.58,1.2,"Cusco"
"2024-05-04","14:41","Zanahoria",6.26,1.8,"Chiclayo"
"2024-05-04","14:42","Uva",45.83,4,"Chiclayo"
"2024-05-04","14:43","Plátano",16.61,1.5,"Arequipa"
"2024-05-04","14:44","Queso",6.32,10,"Arequipa"
"2024-05-04","14:45","Pera",2.05,3.5,"Trujillo"
"2024-05-04","14:45","Manzana",17.61,3,"Trujillo"
"2024-05-04","14:46","Tomate",10.46,2,"Arequipa"
"2024-05-04","14:46","Huevo",4.53,7.2,"Chiclayo"
"2024-05-04","14:47","Cebolla",12.97,1.8,"Trujillo"
"2024-05-04","14:48","Jamon",4.16,9.5,"Lima"
"2024-05-04","14:48","Huevo",3,7.2,"Cusco"
"2024-05-04","14:48","Zanahoria",48.23,1.8,"Chiclayo"
"2024-05-04","14:50","Lechuga",63.92,1.5,"Lima"
"2024-05-04","14:50","Tomate",12.44,2,"Trujillo"
"2024-05-04","14:50","Lechuga",4.79,1.5,"Chiclayo"
"2024-05-04","14:51","Lechuga",28.03,1.5,"Arequipa"
"2024-05-04","14:51","Tomate",6.14,2,"Cusco"
"2024-05-04","14:56","Cordero",0.54,24,"Cusco"
"2024-05-04","14:56","Lechuga",10.95,1.5,"Chiclayo"
"2024-05-04","14:56","Tomate",107.5,2,"Chiclayo"
"2024-05-04","14:59","Carne de Res",2.1,16.5,"Lima"
"2024-05-04","15:00","Carne de Res",0.49,16.5,"Arequipa"
"2024-05-04","15:01","Uva",2.9,4,"Cusco"
"2024-05-04","15:02","Pera",18.22,3.5,"Chiclayo"
"2024-05-04","15:03","Manzana",6.13,3,"Chiclayo"
"2024-05-04","15:08","Pescado",1.04,15,"Chiclayo"
"2024-05-04","15:10","Pescado",6.35,15,"Chiclayo"
"2024-05-04","15:11","Fresa",1.62,6,"Lima"
"2024-05-04","15:11","Cebolla",8.12,1.8,"Cusco"
"2024-05-04","15:12","Papa",58.39,1.2,"Lima"
"2024-05-04","15:12","Uva",17.27,4,"Lima"
"2024-05-04","15:12","Pescado",0.48,15,"Cusco"
"2024-05-04","15:14","Huevo",2.94,7.2,"Arequipa"
"2024-05-04","15:15","Zanahoria",17.95,1.8,"Chiclayo"
"2024-05-04","15:16","Tomate",4.49,2,"Cusco"
"2024-05-04","15:17","Papa",19.97,1.2,"Arequipa"
"2024-05-04","15:17","Carne de Res",0.44,16.5,"Cusco"
"2024-05-04","15:18","Queso",0.72,10,"Trujillo"
"2024-05-04","15:19","Pescado",0.99,15,"Trujillo"
"2024-05-04","15:19","Carne de Cerdo",3.61,18,"Trujillo"
"2024-05-04","15:21","Queso",1.99,10,"Chiclayo"
"2024-05-04","15:22","Carne de Res",2.62,16.5,"Lima"
"2024-05-04","15:22","Naranja",14.04,2.2,"Cusco"
"2024-05-04","15:23","Cordero",2.04,24,"Trujillo"
"2024-05-04","15:25","Plátano",5.99,1.5,"Cusco"
"2024-05-04","15:26","Cebolla",3.99,1.8,"Trujillo"
"2024-05-04","15:26","Cordero",1.42,24,"Cusco"
"2024-05-04","15:29","Carne de Cerdo",0.4,18,"Chiclayo"
"2024-05-04","15:30","Tomate",23.55,2,"Arequipa"
"2024-05-04","15:31","Pollo",2.62,8,"Trujillo"
"2024-05-04","15:32","Zanahoria",39.43,1.8,"Trujillo"
"2024-05-04","15:32","Tomate",5.26,2,"Trujillo"
"2024-05-04","15:37","Pollo",4.72,8,"Cusco"
"2024-05-04","15:38","Cordero",0.3,24,"Arequipa"
"2024-05-04","15:38","Tomate",9.9,2,"Arequipa"
"2024-05-04","15:40","Pera",6.65,3.5,"Cusco"
"2024-05-04","15:43","Cebolla",4.24,1.8,"Trujillo"
"2024-05-04","15:45","Queso",1.79,10,"Trujillo"
"2024-05-04","15:46","Naranja",9.72,2.2,"Cusco"
"2024-05-04","15:48","Cebolla",9.38,1.8,"Arequipa"
"2024-05-04","15:49","Pollo",2.18,8,"Arequipa"
"2024-05-04","15:52","Cordero",3.28,24,"Trujillo"
"2024-05-04","15:52","Manzana",17.83,3,"Cusco"
"2024-05-04","15:52","Cebolla",5.42,1.8,"Cusco"
"2024-05-04","15:53","Cordero",0.3,24,"Lima"
"2024-05-04","15:53","Pescado",0.5,15,"Lima"
"2024-05-04","15:53","Pollo",1.55,8,"Cusco"
"2024-05-04","15:55","Pollo",1.14,8,"Trujillo"
"2024-05-04","15:56","Fresa",9.77,6,"Trujillo"
"2024-05-04","15:57","Pera",27.18,3.5,"Cusco"
"2024-05-04","16:00","Fresa",20.33,6,"Arequipa"
"2024-05-04","16:00","Pollo",1.39,8,"Trujillo"
"2024-05-04","16:01","Zanahoria",34.41,1.8,"Trujillo"
"2024-05-04","16:02","Tomate",6.96,2,"Trujillo"
"2024-05-04","16:02","Jamon",0.76,9.5,"Trujillo"
"2024-05-04","16:04","Uva",16.75,4,"Lima"
"2024-05-04","16:04","Tomate",3.6,2,"Arequipa"
"2024-05-04","16:05","Uva",8.76,4,"Trujillo"
"2024-05-04","16:05","Manzana",3.2,3,"Chiclayo"
"2024-05-04","16:06","Uva",2.16,4,"Lima"
"2024-05-04","16:08","Cebolla",3.99,1.8,"Cusco"
"2024-05-04","16:08","Pera",5.06,3.5,"Chiclayo"
"2024-05-04","16:09","Pollo",4.96,8,"Lima"
"2024-05-04","16:10","Tomate",10.09,2,"Lima"
"2024-05-04","16:11","Pera",3.25,3.5,"Arequipa"
"2024-05-04","16:13","Pera",17.56,3.5,"Cusco"
"2024-05-04","16:14","Plátano",13.88,1.5,"Lima"
"2024-05-04","16:14","Plátano",7.85,1.5,"Cusco"
"2024-05-04","16:14","Pollo",2.45,8,"Chiclayo"
"2024-05-04","16:17","Pollo",2.26,8,"Lima"
"2024-05-04","16:17","Queso",2.64,10,"Cusco"
"2024-05-04","16:21","Carne de Res",4.86,16.5,"Cusco"
"2024-05-04","16:21","Fresa",4.2,6,"Chiclayo"
"2024-05-04","16:23","Fresa",1.49,6,"Cusco"
"2024-05-04","16:24","Papa",50.54,1.2,"Lima"
"2024-05-04","16:24","Naranja",3.27,2.2,"Lima"
"2024-05-04","16:24","Papa",15.45,1.2,"Trujillo"
"2024-05-04","16:24","Pescado",5.01,15,"Trujillo"
"2024-05-04","16:27","Papa",31.58,1.2,"Chiclayo"
"2024-05-04","16:30","Pescado",0.48,15,"Lima"
"2024-05-04","16:30","Queso",0.72,10,"Cusco"
"2024-05-04","16:32","Carne de Cerdo",0.66,18,"Chiclayo"
"2024-05-04","16:36","Lechuga",9.23,1.5,"Arequipa"
"2024-05-04","16:39","Pera",7.51,3.5,"Arequipa"
"2024-05-04","16:40","Carne de Cerdo",11.94,18,"Chiclayo"
"2024-05-04","16:43","Queso",5.47,10,"Trujillo"
"2024-05-04","16:43","Jamon",0.76,9.5,"Cusco"
"2024-05-04","16:45","Tomate",3.6,2,"Cusco"
"2024-05-04","16:45","Fresa",4.26,6,"Chiclayo"
"2024-05-04","16:50","Carne de Res",3.02,16.5,"Chiclayo"
"2024-05-04","16:52","Zanahoria",26.57,1.8,"Arequipa"
"2024-05-04","16:52","Pera",4.68,3.5,"Trujillo"
"2024-05-04","16:52","Manzana",3.51,3,"Chiclayo"
"2024-05-04","16:53","Papa",30.23,1.2,"Arequipa"
"2024-05-04","16:53","Lechuga",12.14,1.5,"Arequipa"
"2024-05-04","16:53","Uva",2.72,4,"Cusco"
"2024-05-04","16:54","Jamon",4.37,9.5,"Trujillo"
"2024-05-04","16:55","Queso",5.72,10,"Lima"
"2024-05-04","16:55","Cebolla",4.59,1.8,"Chiclayo"
"2024-05-04","16:55","Naranja",3.96,2.2,"Chiclayo"
"2024-05-04","16:55","Naranja",16.17,2.2,"Chiclayo"
"2024-05-04","16:56","Tomate",7.96,2,"Arequipa"
"2024-05-04","16:56","Plátano",37.07,1.5,"Trujillo"
"2024-05-04","16:56","Pera",12.43,3.5,"Chiclayo"
"2024-05-04","16:56","Pescado",0.54,15,"Chiclayo"
"2024-05-04","16:57","Papa",14.18,1.2,"Lima"
"2024-05-04","16:57","Manzana",61.94,3,"Chiclayo"
"2024-05-04","16:57","Manzana",5.22,3,"Chiclayo"
"2024-05-04","16:57","Lechuga",34.86,1.5,"Chiclayo"
"2024-05-04","16:59","Manzana",2.95,3,"Lima"
"2024-05-04","16:59","Pescado",0.48,15,"Trujillo"
"2024-05-04","17:00","Pollo",0.9,8,"Arequipa"
"2024-05-04","17:00","Carne de Cerdo",2.28,18,"Arequipa"
"2024-05-04","17:00","Tomate",38.94,2,"Chiclayo"
"2024-05-04","17:01","Fresa",1.74,6,"Cusco"
"2024-05-04","17:01","Lechuga",49.35,1.5,"Chiclayo"
"2024-05-04","17:02","Tomate",3.6,2,"Lima"
"2024-05-04","17:02","Uva",13.57,4,"Arequipa"
"2024-05-04","17:02","Cordero",0.41,24,"Trujillo"
"2024-05-04","17:03","Carne de Res",0.61,16.5,"Chiclayo"
"2024-05-04","17:06","Huevo",1.98,7.2,"Chiclayo"
"2024-05-04","17:07","Tomate",20.4,2,"Trujillo"
"2024-05-04","17:07","Fresa",1.2,6,"Chiclayo"
"2024-05-04","17:10","Lechuga",29.02,1.5,"Arequipa"
"2024-05-04","17:13","Pera",6.51,3.5,"Lima"
"2024-05-04","17:14","Naranja",3.79,2.2,"Arequipa"
"2024-05-04","17:16","Huevo",1,7.2,"Chiclayo"
"2024-05-04","17:17","Jamon",4,9.5,"Arequipa"
"2024-05-04","17:17","Carne de Cerdo",0.4,18,"Arequipa"
"2024-05-04","17:17","Pollo",4.94,8,"Cusco"
"2024-05-04","17:17","Pollo",17.43,8,"Cusco"
"2024-05-04","17:18","Lechuga",20.72,1.5,"Arequipa"
"2024-05-04","17:21","Huevo",1.13,7.2,"Arequipa"
"2024-05-04","17:21","Pollo",14.42,8,"Cusco"
"2024-05-04","17:22","Zanahoria",20.77,1.8,"Lima"
"2024-05-04","17:23","Tomate",3.6,2,"Trujillo"
"2024-05-04","17:23","Tomate",4.2,2,"Trujillo"
"2024-05-04","17:26","Plátano",4.79,1.5,"Lima"
"2024-05-04","17:26","Naranja",18.64,2.2,"Cusco"
"2024-05-04","17:28","Carne de Res",0.69,16.5,"Lima"
"2024-05-04","17:28","Papa",17.98,1.2,"Cusco"
"2024-05-04","17:29","Carne de Res",2.06,16.5,"Trujillo"
"2024-05-04","17:31","Carne de Res",1.51,16.5,"Cusco"
"2024-05-04","17:32","Jamon",1.01,9.5,"Chiclayo"
"2024-05-04","17:35","Pescado",0.48,15,"Cusco"
"2024-05-04","17:36","Plátano",4.79,1.5,"Lima"
"2024-05-04","17:36","Fresa",2.63,6,"Arequipa"
"2024-05-04","17:36","Fresa",2.08,6,"Trujillo"
"2024-05-04","17:36","Papa",23.64,1.2,"Cusco"
"2024-05-04","17:37","Manzana",2.51,3,"Chiclayo"
"2024-05-04","17:38","Tomate",4.91,2,"Lima"
"2024-05-04","17:39","Fresa",3.18,6,"Chiclayo"
"2024-05-04","17:42","Manzana",31.87,3,"Cusco"
"2024-05-04","17:45","Fresa",3.07,6,"Chiclayo"
"2024-05-04","17:46","Cordero",2.46,24,"Cusco"
"2024-05-04","17:47","Lechuga",4.79,1.5,"Chiclayo"
"2024-05-04","17:49","Lechuga",4.79,1.5,"Cusco"
"2024-05-04","17:51","Carne de Cerdo",0.4,18,"Lima"
"2024-05-04","17:51","Pollo",2.21,8,"Trujillo"
"2024-05-04","17:52","Huevo",13.41,7.2,"Arequipa"
"2024-05-04","17:53","Manzana",21.35,3,"Cusco"
"2024-05-04","17:57","Tomate",3.6,2,"Trujillo"
"2024-05-04","17:59","Cebolla",3.99,1.8,"Lima"
"2024-05-04","17:59","Cebolla",6.43,1.8,"Chiclayo"
"2024-05-04","17:59","Queso",0.72,10,"Chiclayo"
"2024-05-04","18:01","Manzana",24.58,3,"Trujillo"
"2024-05-04","18:02","Pescado",0.48,15,"Lima"
"2024-05-04","18:02","Manzana",4.09,3,"Arequipa"
"2024-05-04","18:05","Tomate",19.42,2,"Lima"
"2024-05-04","18:05","Zanahoria",14.07,1.8,"Lima"
"2024-05-04","18:05","Tomate",13.79,2,"Chiclayo"
"2024-05-04","18:06","Tomate",6.54,2,"Chiclayo"
"2024-05-04","18:09","Jamon",4.84,9.5,"Arequipa"
"2024-05-04","18:10","Manzana",4.11,3,"Cusco"
"2024-05-04","18:11","Cebolla",119.44,1.8,"Arequipa"
"2024-05-04","18:12","Cebolla",50.74,1.8,"Cusco"
"2024-05-04","18:13","Pollo",1.6,8,"Lima"
"2024-05-04","18:13","Lechuga",16.15,1.5,"Arequipa"
"2024-05-04","18:15","Queso",2.22,10,"Trujillo"
"2024-05-04","18:19","Pescado",3.01,15,"Cusco"
"2024-05-04","18:20","Jamon",2.71,9.5,"Chiclayo"
"2024-05-04","18:22","Fresa",1.63,6,"Lima"
"2024-05-04","18:22","Naranja",33.41,2.2,"Trujillo"
"2024-05-04","18:24","Pera",8.37,3.5,"Cusco"
"2024-05-04","18:26","Huevo",3.78,7.2,"Cusco"
"2024-05-04","18:27","Cordero",0.53,24,"Lima"
"2024-05-04","18:28","Huevo",2.9,7.2,"Trujillo"
"2024-05-04","18:29","Jamon",9.44,9.5,"Arequipa"
"2024-05-04","18:29","Papa",126.82,1.2,"Cusco"
"2024-05-04","18:30","Uva",1.8,4,"Cusco"
"2024-05-04","18:30","Lechuga",23.59,1.5,"Cusco"
"2024-05-04","18:31","Carne de Cerdo",0.77,18,"Chiclayo"
"2024-05-04","18:33","Carne de Cerdo",0.49,18,"Chiclayo"
"2024-05-04","18:34","Tomate",16.53,2,"Arequipa"
"2024-05-04","18:35","Jamon",22.63,9.5,"Chiclayo"
"2024-05-04","18:36","Zanahoria",29.05,1.8,"Chiclayo"
"2024-05-04","18:38","Cebolla",26.39,1.8,"Lima"
"2024-05-04","18:39","Cebolla",25.23,1.8,"Chiclayo"
"2024-05-04","18:40","Uva",37.82,4,"Arequipa"
"2024-05-04","18:41","Queso",1.89,10,"Arequipa"
"2024-05-04","18:41","Plátano",4.79,1.5,"Cusco"
"2024-05-04","18:41","Uva",1.8,4,"Cusco"
"2024-05-04","18:49","Papa",14.39,1.2,"Lima"
