Fecha,Servicio,Monto
2023-11-11,Económica,12.1
2023-11-11,Regular,73.1
2023-11-11,Económica,12.3
2023-11-11,Confort,96.6
2023-11-11,Regular,122.2
2023-11-11,Económica,26.8
2023-11-11,Económica,13.7
2023-11-11,Regular,41.2
2023-11-11,Regular,26.9
2023-11-11,Regular,35.7
2023-11-11,Regular,62.0
2023-11-11,Económica,21.2
2023-11-11,Económica,31.0
2023-11-11,Regular,82.6
2023-11-11,Regular,59.1
2023-11-11,Económica,28.8
2023-11-11,Confort,61.9
2023-11-11,Regular,79.0
2023-11-11,Confort,52.7
2023-11-11,Económica,23.0
2023-11-11,Económica,10.0
2023-11-11,Confort,87.3
2023-11-11,Regular,92.3
2023-11-11,Regular,66.9
2023-11-11,Regular,13.8
2023-11-11,Regular,51.9
2023-11-11,Regular,91.9
2023-11-11,Económica,33.5
2023-11-11,Regular,20.5
2023-11-11,Regular,52.2
2023-11-11,Confort,93.3
2023-11-11,Económica,12.4
2023-11-11,Regular,53.2
2023-11-11,Regular,59.0
2023-11-11,Económica,53.9
2023-11-11,Regular,60.0
2023-11-11,Regular,57.5
2023-11-11,Económica,16.6
2023-11-11,Económica,22.7
2023-11-11,Confort,55.9
2023-11-11,Económica,10.8
2023-11-11,Regular,57.9
2023-11-11,Económica,62.1
2023-11-11,Económica,23.0
2023-11-11,Regular,53.4
2023-11-11,Económica,46.3
2023-11-11,Económica,24.4
2023-11-11,Regular,39.6
2023-11-11,Confort,124.4
2023-11-11,Regular,36.5
2023-11-11,Regular,57.3
2023-11-11,Económica,11.7
2023-11-11,Económica,13.9
2023-11-11,Económica,14.0
2023-11-11,Confort,81.7
2023-11-11,Regular,30.5
2023-11-11,Económica,22.3
2023-11-11,Regular,75.5
2023-11-11,Regular,18.9
2023-11-11,Económica,23.5
2023-11-11,Regular,36.8
2023-11-11,Regular,29.2
2023-11-11,Regular,51.9
2023-11-11,Regular,29.6
2023-11-11,Regular,33.8
2023-11-11,Regular,104.6
2023-11-11,Confort,112.7
2023-11-11,Confort,93.7
2023-11-11,Regular,105.2
2023-11-11,Regular,50.1
2023-11-11,Regular,59.4
2023-11-11,Regular,48.8
2023-11-11,Confort,83.3
2023-11-11,Confort,48.1
2023-11-11,Regular,15.6
2023-11-11,Regular,88.9
2023-11-11,Regular,78.0
2023-11-11,Regular,91.7
2023-11-11,Económica,20.1
2023-11-11,Regular,25.1
2023-11-11,Regular,26.7
2023-11-11,Regular,43.8
2023-11-11,Económica,16.8
2023-11-11,Económica,33.2
2023-11-11,Económica,19.6
2023-11-11,Económica,24.6
2023-11-11,Regular,68.3
2023-11-11,Confort,101.8
2023-11-12,Económica,11.0
2023-11-12,Económica,45.8
2023-11-12,Económica,11.6
2023-11-12,Confort,13.8
2023-11-12,Regular,62.4
2023-11-12,Confort,67.1
2023-11-12,Regular,82.2
2023-11-12,Regular,37.6
2023-11-12,Confort,94.4
2023-11-12,Económica,17.8
2023-11-12,Regular,22.3
2023-11-12,Económica,16.2
2023-11-12,Regular,78.6
2023-11-12,Económica,21.1
2023-11-12,Regular,17.3
2023-11-12,Regular,51.9
2023-11-12,Económica,13.4
2023-11-12,Económica,12.0
2023-11-12,Económica,14.8
2023-11-12,Económica,10.0
2023-11-12,Confort,61.3
2023-11-12,Regular,45.5
2023-11-12,Regular,20.1
2023-11-12,Económica,21.4
2023-11-12,Confort,81.5
2023-11-12,Confort,39.9
2023-11-12,Regular,61.5
2023-11-12,Regular,35.9
2023-11-12,Económica,21.7
2023-11-12,Confort,161.1
2023-11-12,Regular,45.8
2023-11-12,Económica,16.0
2023-11-12,Económica,32.4
2023-11-12,Regular,27.2
2023-11-12,Económica,20.3
2023-11-12,Confort,126.3
2023-11-12,Regular,101.4
2023-11-12,Económica,19.5
2023-11-12,Regular,28.6
2023-11-12,Regular,71.7
2023-11-12,Económica,20.0
2023-11-12,Económica,48.4
2023-11-12,Confort,61.7
2023-11-12,Regular,55.6
2023-11-12,Confort,62.6
2023-11-12,Regular,62.7
2023-11-12,Confort,153.7
2023-11-12,Regular,28.3
2023-11-12,Regular,100.5
2023-11-12,Confort,10.9
2023-11-12,Económica,24.6
2023-11-12,Económica,12.1
2023-11-12,Regular,55.2
2023-11-12,Económica,14.6
2023-11-12,Regular,90.2
2023-11-12,Confort,54.7
2023-11-12,Económica,11.3
2023-11-12,Regular,63.9
2023-11-12,Confort,95.0
2023-11-12,Económica,56.5
2023-11-12,Económica,11.3
2023-11-12,Confort,93.8
2023-11-12,Confort,66.6
2023-11-12,Regular,30.4
2023-11-12,Económica,27.1
2023-11-12,Regular,38.1
2023-11-12,Confort,96.6
2023-11-12,Económica,22.5
2023-11-12,Económica,14.6
2023-11-12,Regular,95.9
2023-11-12,Económica,11.1
2023-11-12,Regular,113.9
2023-11-12,Confort,25.7
2023-11-12,Regular,40.5
2023-11-12,Económica,16.1
2023-11-12,Confort,109.8
2023-11-12,Regular,69.5
2023-11-12,Confort,120.7
2023-11-12,Regular,59.4
2023-11-12,Económica,18.8
2023-11-12,Regular,25.8
2023-11-12,Económica,38.6
2023-11-12,Regular,50.1
2023-11-12,Confort,122.1
2023-11-12,Regular,30.8
2023-11-12,Regular,62.1
2023-11-12,Confort,149.3
2023-11-12,Regular,17.1
2023-11-12,Regular,95.3
2023-11-12,Económica,33.4
2023-11-12,Regular,66.6
2023-11-13,Regular,22.8
2023-11-13,Regular,25.0
2023-11-13,Económica,11.0
2023-11-13,Regular,140.9
2023-11-13,Regular,71.8
2023-11-13,Económica,13.6
2023-11-13,Regular,290.6
2023-11-13,Regular,44.2
2023-11-13,Regular,80.8
2023-11-13,Económica,12.5
2023-11-13,Económica,28.2
2023-11-13,Regular,50.8
2023-11-13,Regular,14.1
2023-11-13,Regular,34.7
2023-11-13,Regular,31.5
2023-11-13,Económica,19.0
2023-11-13,Económica,23.2
2023-11-13,Confort,135.8
2023-11-13,Económica,22.5
2023-11-13,Regular,18.8
2023-11-13,Regular,38.3
2023-11-13,Regular,50.9
2023-11-13,Regular,57.6
2023-11-13,Económica,61.7
2023-11-13,Económica,11.4
2023-11-13,Económica,28.4
2023-11-13,Regular,64.8
2023-11-13,Regular,96.6
2023-11-13,Regular,43.9
2023-11-13,Económica,12.0
2023-11-13,Regular,28.6
2023-11-13,Económica,12.8
2023-11-13,Confort,60.8
2023-11-13,Regular,12.4
2023-11-13,Económica,17.6
2023-11-13,Regular,29.9
2023-11-13,Regular,32.9
2023-11-13,Regular,29.2
2023-11-13,Confort,32.9
2023-11-13,Confort,56.0
2023-11-13,Regular,27.0
2023-11-13,Confort,39.2
2023-11-13,Económica,23.3
2023-11-13,Económica,26.1
2023-11-13,Regular,45.0
2023-11-13,Regular,34.8
2023-11-13,Regular,57.3
2023-11-13,Regular,40.3
2023-11-13,Regular,69.9
2023-11-13,Regular,31.6
2023-11-13,Confort,34.9
2023-11-13,Regular,50.8
2023-11-13,Regular,19.2
2023-11-13,Regular,28.0
2023-11-13,Regular,46.1
2023-11-13,Económica,11.1
2023-11-13,Económica,31.2
2023-11-13,Confort,43.6
2023-11-13,Regular,136.1
2023-11-13,Regular,87.2
2023-11-13,Regular,22.1
2023-11-13,Regular,36.1
2023-11-13,Económica,12.1
2023-11-13,Regular,20.1
2023-11-13,Regular,64.9
2023-11-13,Económica,14.8
2023-11-13,Económica,21.0
2023-11-13,Regular,116.2
2023-11-13,Confort,74.0
2023-11-13,Regular,66.1
2023-11-13,Regular,83.6
2023-11-13,Confort,61.0
2023-11-13,Económica,14.7
2023-11-13,Económica,36.8
2023-11-13,Regular,31.6
2023-11-13,Regular,23.7
2023-11-13,Regular,76.1
2023-11-13,Regular,33.0
2023-11-13,Económica,12.3
2023-11-13,Económica,21.8
2023-11-13,Económica,19.6
2023-11-13,Regular,90.5
2023-11-13,Confort,48.4
2023-11-13,Económica,40.3
2023-11-13,Confort,36.0
2023-11-13,Regular,48.7
2023-11-13,Regular,61.8
2023-11-13,Regular,39.8
2023-11-13,Regular,112.6
2023-11-13,Confort,148.7
2023-11-13,Confort,207.7
2023-11-13,Regular,50.8
2023-11-13,Regular,109.3
2023-11-13,Económica,29.1
2023-11-13,Regular,82.3
2023-11-13,Confort,98.3
2023-11-14,Confort,97.5
2023-11-14,Confort,76.3
2023-11-14,Económica,29.5
2023-11-14,Regular,16.5
2023-11-14,Regular,25.2
2023-11-14,Regular,64.4
2023-11-14,Económica,19.9
2023-11-14,Regular,34.3
2023-11-14,Confort,41.1
2023-11-14,Confort,44.6
2023-11-14,Regular,112.4
2023-11-14,Regular,50.4
2023-11-14,Regular,67.6
2023-11-14,Regular,42.5
2023-11-14,Confort,76.9
2023-11-14,Confort,21.4
2023-11-14,Económica,18.8
2023-11-14,Regular,107.3
2023-11-14,Regular,54.1
2023-11-14,Económica,51.5
2023-11-14,Económica,33.5
2023-11-14,Económica,27.6
2023-11-14,Económica,40.3
2023-11-14,Regular,14.8
2023-11-14,Económica,32.6
2023-11-14,Regular,32.7
2023-11-14,Confort,38.8
2023-11-14,Regular,47.6
2023-11-14,Regular,127.7
2023-11-14,Regular,49.4
2023-11-14,Regular,90.3
2023-11-14,Confort,40.3
2023-11-14,Regular,46.8
2023-11-14,Económica,12.7
2023-11-14,Económica,15.3
2023-11-14,Regular,42.3
2023-11-14,Regular,28.8
2023-11-14,Confort,69.8
2023-11-14,Regular,39.2
2023-11-14,Confort,89.8
2023-11-14,Confort,143.9
2023-11-14,Económica,16.0
2023-11-14,Regular,28.7
2023-11-14,Regular,50.8
2023-11-14,Económica,23.6
2023-11-14,Económica,21.6
2023-11-14,Regular,72.7
2023-11-14,Confort,156.7
2023-11-14,Confort,65.5
2023-11-14,Económica,37.7
2023-11-14,Regular,31.8
2023-11-14,Regular,38.9
2023-11-14,Regular,33.2
2023-11-14,Económica,36.1
2023-11-14,Económica,18.5
2023-11-14,Confort,97.3
2023-11-14,Confort,62.4
2023-11-14,Regular,52.6
2023-11-14,Regular,121.7
2023-11-14,Económica,22.5
2023-11-14,Económica,13.2
2023-11-14,Regular,75.3
2023-11-14,Confort,250.6
2023-11-14,Regular,42.2
2023-11-14,Económica,12.3
2023-11-14,Regular,66.6
2023-11-14,Regular,12.9
2023-11-14,Confort,39.0
2023-11-14,Económica,22.1
2023-11-14,Regular,102.0
2023-11-14,Regular,32.4
2023-11-14,Regular,95.4
2023-11-14,Económica,23.3
2023-11-14,Regular,28.3
2023-11-14,Confort,119.7
2023-11-14,Económica,18.4
2023-11-14,Confort,42.2
2023-11-14,Regular,28.4
2023-11-14,Confort,65.5
2023-11-14,Económica,15.2
2023-11-14,Regular,31.5
2023-11-14,Regular,54.8
2023-11-14,Regular,29.5
2023-11-14,Confort,12.3
2023-11-14,Regular,55.6
2023-11-14,Económica,36.1
2023-11-14,Regular,10.4
2023-11-14,Regular,45.4
2023-11-14,Regular,104.2
2023-11-14,Económica,14.4
2023-11-14,Regular,43.3
2023-11-14,Confort,58.7
2023-11-14,Económica,12.7
2023-11-14,Económica,10.9
2023-11-14,Regular,33.3
2023-11-15,Confort,66.7
2023-11-15,Regular,16.3
2023-11-15,Regular,75.6
2023-11-15,Regular,48.7
2023-11-15,Económica,24.6
2023-11-15,Regular,36.3
2023-11-15,Regular,132.0
2023-11-15,Económica,18.8
2023-11-15,Regular,35.1
2023-11-15,Confort,45.5
2023-11-15,Económica,15.4
2023-11-15,Económica,11.6
2023-11-15,Económica,10.5
2023-11-15,Económica,24.2
2023-11-15,Regular,12.8
2023-11-15,Regular,69.0
2023-11-15,Confort,224.5
2023-11-15,Regular,12.3
2023-11-15,Económica,30.5
2023-11-15,Económica,10.9
2023-11-15,Económica,15.2
2023-11-15,Regular,24.1
2023-11-15,Económica,28.1
2023-11-15,Confort,111.8
2023-11-15,Regular,28.3
2023-11-15,Económica,34.8
2023-11-15,Económica,20.2
2023-11-15,Regular,10.0
2023-11-15,Confort,93.2
2023-11-15,Económica,13.1
2023-11-15,Confort,130.7
2023-11-15,Regular,15.1
2023-11-15,Regular,43.6
2023-11-15,Regular,279.4
2023-11-15,Regular,15.4
2023-11-15,Regular,30.0
2023-11-15,Regular,64.9
2023-11-15,Económica,11.2
2023-11-15,Regular,52.4
2023-11-15,Económica,13.0
2023-11-15,Económica,19.8
2023-11-15,Económica,16.3
2023-11-15,Regular,96.2
2023-11-15,Económica,17.2
2023-11-15,Económica,11.5
2023-11-15,Regular,42.1
2023-11-15,Regular,25.4
2023-11-15,Regular,28.9
2023-11-15,Confort,14.6
2023-11-15,Regular,60.0
2023-11-15,Confort,43.3
2023-11-15,Confort,26.4
2023-11-15,Económica,16.8
2023-11-15,Regular,42.6
2023-11-15,Económica,64.6
2023-11-15,Económica,23.6
2023-11-15,Confort,10.9
2023-11-15,Regular,18.7
2023-11-15,Regular,51.5
2023-11-15,Confort,173.7
2023-11-15,Económica,10.5
2023-11-15,Económica,23.2
2023-11-15,Económica,12.3
2023-11-15,Regular,23.8
2023-11-15,Regular,28.9
2023-11-15,Confort,101.9
2023-11-15,Económica,13.0
2023-11-15,Regular,64.4
2023-11-15,Regular,28.2
2023-11-15,Confort,70.4
2023-11-15,Regular,36.1
2023-11-15,Económica,11.5
2023-11-15,Confort,115.9
2023-11-15,Económica,13.1
2023-11-15,Regular,43.0
2023-11-15,Confort,86.1
2023-11-15,Económica,13.0
2023-11-15,Regular,39.2
2023-11-15,Confort,73.0
2023-11-15,Confort,165.5
2023-11-15,Regular,56.7
2023-11-15,Económica,21.8
2023-11-15,Regular,53.6
2023-11-15,Regular,54.3
2023-11-15,Regular,53.6
2023-11-15,Regular,79.8
2023-11-15,Regular,13.3
2023-11-15,Económica,14.2
2023-11-15,Regular,47.1
2023-11-15,Confort,121.5
2023-11-15,Económica,32.7
2023-11-15,Regular,127.1
2023-11-15,Regular,110.8
2023-11-15,Regular,94.5
2023-11-15,Regular,97.2
2023-11-15,Regular,92.8
2023-11-16,Regular,84.8
2023-11-16,Regular,61.8
2023-11-16,Económica,11.1
2023-11-16,Confort,16.2
2023-11-16,Económica,16.3
2023-11-16,Económica,11.0
2023-11-16,Económica,15.4
2023-11-16,Confort,120.0
2023-11-16,Regular,57.5
2023-11-16,Regular,26.3
2023-11-16,Regular,78.8
2023-11-16,Regular,39.2
2023-11-16,Regular,16.7
2023-11-16,Regular,104.1
2023-11-16,Confort,28.0
2023-11-16,Regular,62.3
2023-11-16,Económica,25.0
2023-11-16,Confort,40.2
2023-11-16,Regular,83.9
2023-11-16,Económica,17.4
2023-11-16,Regular,175.0
2023-11-16,Económica,13.2
2023-11-16,Confort,43.3
2023-11-16,Confort,118.0
2023-11-16,Confort,137.1
2023-11-16,Regular,21.5
2023-11-16,Económica,16.8
2023-11-16,Confort,66.2
2023-11-16,Económica,11.9
2023-11-16,Regular,39.0
2023-11-16,Confort,79.4
2023-11-16,Regular,45.8
2023-11-16,Económica,19.1
2023-11-16,Regular,39.1
2023-11-16,Regular,120.9
2023-11-16,Regular,51.9
2023-11-16,Regular,65.8
2023-11-16,Regular,27.9
2023-11-16,Económica,19.1
2023-11-16,Confort,22.9
2023-11-16,Regular,43.2
2023-11-16,Económica,24.3
2023-11-16,Regular,44.1
2023-11-16,Regular,63.7
2023-11-16,Confort,67.8
2023-11-16,Regular,17.8
2023-11-16,Confort,70.5
2023-11-16,Regular,58.7
2023-11-16,Económica,10.5
2023-11-16,Regular,12.6
2023-11-16,Regular,55.3
2023-11-16,Regular,31.1
2023-11-16,Económica,16.9
2023-11-16,Económica,12.0
2023-11-16,Económica,17.6
2023-11-16,Confort,147.8
2023-11-16,Confort,66.7
2023-11-16,Económica,42.7
2023-11-16,Regular,133.8
2023-11-16,Regular,52.1
2023-11-16,Confort,66.4
2023-11-16,Económica,24.5
2023-11-16,Regular,48.8
2023-11-16,Económica,16.8
2023-11-16,Regular,32.6
2023-11-16,Económica,11.5
2023-11-16,Económica,20.6
2023-11-16,Económica,13.4
2023-11-16,Confort,31.4
2023-11-16,Confort,90.8
2023-11-16,Regular,30.7
2023-11-16,Confort,87.7
2023-11-16,Regular,56.6
2023-11-16,Regular,41.1
2023-11-16,Regular,21.8
2023-11-16,Confort,121.3
2023-11-16,Económica,12.4
2023-11-16,Confort,60.9
2023-11-16,Regular,52.3
2023-11-16,Regular,35.4
2023-11-16,Económica,22.0
2023-11-16,Regular,34.6
2023-11-16,Confort,99.9
2023-11-16,Regular,89.1
2023-11-16,Regular,133.7
2023-11-16,Regular,26.0
2023-11-16,Económica,31.4
2023-11-16,Económica,10.8
2023-11-16,Confort,134.9
2023-11-16,Regular,27.4
2023-11-16,Económica,32.6
2023-11-16,Confort,114.0
2023-11-16,Regular,42.6
2023-11-16,Económica,46.4
2023-11-16,Económica,18.5
2023-11-17,Regular,40.2
2023-11-17,Regular,119.7
2023-11-17,Regular,45.8
2023-11-17,Confort,22.9
2023-11-17,Económica,11.4
2023-11-17,Económica,28.0
2023-11-17,Regular,47.2
2023-11-17,Económica,11.9
2023-11-17,Regular,51.2
2023-11-17,Confort,42.5
2023-11-17,Confort,77.0
2023-11-17,Regular,11.3
2023-11-17,Regular,76.5
2023-11-17,Regular,42.2
2023-11-17,Confort,30.3
2023-11-17,Confort,157.3
2023-11-17,Económica,17.6
2023-11-17,Regular,44.1
2023-11-17,Económica,27.0
2023-11-17,Regular,42.8
2023-11-17,Confort,45.2
2023-11-17,Económica,14.1
2023-11-17,Confort,57.4
2023-11-17,Económica,54.1
2023-11-17,Confort,74.3
2023-11-17,Económica,14.2
2023-11-17,Económica,25.5
2023-11-17,Económica,56.0
2023-11-17,Económica,16.4
2023-11-17,Regular,59.6
2023-11-17,Económica,12.7
2023-11-17,Regular,27.9
2023-11-17,Regular,92.2
2023-11-17,Regular,75.2
2023-11-17,Regular,55.3
2023-11-17,Regular,99.5
2023-11-17,Regular,64.1
2023-11-17,Económica,42.1
2023-11-17,Confort,180.8
2023-11-17,Regular,62.0
2023-11-17,Económica,50.3
2023-11-17,Regular,33.0
2023-11-17,Confort,111.9
2023-11-17,Confort,25.4
2023-11-17,Económica,10.4
2023-11-17,Económica,19.6
2023-11-17,Económica,15.1
2023-11-17,Regular,26.8
2023-11-17,Regular,86.6
2023-11-17,Regular,56.2
2023-11-17,Económica,18.1
2023-11-17,Confort,78.1
2023-11-17,Regular,40.7
2023-11-17,Regular,41.5
2023-11-17,Regular,29.7
2023-11-17,Confort,97.6
2023-11-17,Económica,26.8
2023-11-17,Confort,14.3
2023-11-17,Económica,25.8
2023-11-17,Confort,65.0
2023-11-17,Económica,56.9
2023-11-17,Económica,19.1
2023-11-17,Económica,15.2
2023-11-17,Confort,57.4
2023-11-17,Confort,59.4
2023-11-17,Confort,30.0
2023-11-17,Regular,91.1
2023-11-17,Regular,177.6
2023-11-17,Económica,20.1
2023-11-17,Regular,47.7
2023-11-17,Económica,10.2
2023-11-17,Regular,64.7
2023-11-17,Regular,33.4
2023-11-17,Económica,19.4
2023-11-17,Regular,71.1
2023-11-17,Confort,82.9
2023-11-17,Económica,15.2
2023-11-17,Económica,11.8
2023-11-17,Económica,27.8
2023-11-17,Económica,53.1
2023-11-17,Regular,79.1
2023-11-17,Regular,44.6
2023-11-17,Económica,48.1
2023-11-17,Regular,80.5
2023-11-17,Regular,43.0
2023-11-17,Económica,51.4
2023-11-17,Económica,41.8
2023-11-17,Confort,103.1
2023-11-17,Regular,21.8
2023-11-17,Económica,23.4
2023-11-17,Económica,16.0
2023-11-17,Regular,85.0
2023-11-17,Regular,33.2
2023-11-17,Regular,28.7
2023-11-17,Regular,184.4
2023-11-18,Confort,112.8
2023-11-18,Confort,150.5
2023-11-18,Económica,16.0
2023-11-18,Confort,97.2
2023-11-18,Confort,25.7
2023-11-18,Económica,10.5
2023-11-18,Regular,29.5
2023-11-18,Regular,38.0
2023-11-18,Económica,14.5
2023-11-18,Económica,40.3
2023-11-18,Confort,77.3
2023-11-18,Regular,28.6
2023-11-18,Confort,27.1
2023-11-18,Regular,26.3
2023-11-18,Regular,110.8
2023-11-18,Regular,12.0
2023-11-18,Regular,33.2
2023-11-18,Confort,22.1
2023-11-18,Regular,98.2
2023-11-18,Económica,14.0
2023-11-18,Confort,30.8
2023-11-18,Regular,30.5
2023-11-18,Confort,96.2
2023-11-18,Económica,19.5
2023-11-18,Regular,50.7
2023-11-18,Económica,15.7
2023-11-18,Regular,131.0
2023-11-18,Regular,45.3
2023-11-18,Regular,48.7
2023-11-18,Económica,32.4
2023-11-18,Regular,26.5
2023-11-18,Regular,19.4
2023-11-18,Regular,46.4
2023-11-18,Confort,131.5
2023-11-18,Regular,27.5
2023-11-18,Regular,94.4
2023-11-18,Económica,16.3
2023-11-18,Confort,118.1
2023-11-18,Regular,27.0
2023-11-18,Regular,28.8
2023-11-18,Regular,34.4
2023-11-18,Confort,59.8
2023-11-18,Regular,60.0
2023-11-18,Económica,35.7
2023-11-18,Regular,39.1
2023-11-18,Económica,11.2
2023-11-18,Económica,24.3
2023-11-18,Confort,26.7
2023-11-18,Regular,42.2
2023-11-18,Regular,42.1
2023-11-18,Regular,58.6
2023-11-18,Regular,59.6
2023-11-18,Económica,20.5
2023-11-18,Confort,67.8
2023-11-18,Regular,10.8
2023-11-18,Regular,59.5
2023-11-18,Económica,14.2
2023-11-18,Regular,61.4
2023-11-18,Regular,39.4
2023-11-18,Regular,32.6
2023-11-18,Regular,56.1
2023-11-18,Económica,11.5
2023-11-18,Económica,19.9
2023-11-18,Regular,47.7
2023-11-18,Confort,83.9
2023-11-18,Confort,28.9
2023-11-18,Económica,21.8
2023-11-18,Regular,38.7
2023-11-18,Regular,48.3
2023-11-18,Regular,31.4
2023-11-18,Regular,92.3
2023-11-18,Confort,39.1
2023-11-18,Económica,11.4
2023-11-18,Regular,19.9
2023-11-18,Regular,33.5
2023-11-18,Regular,57.0
2023-11-18,Económica,19.8
2023-11-18,Confort,157.0
2023-11-18,Regular,25.1
2023-11-18,Regular,39.9
2023-11-18,Económica,10.8
2023-11-18,Regular,95.0
2023-11-18,Regular,71.1
2023-11-18,Económica,18.5
2023-11-18,Regular,116.4
2023-11-18,Regular,24.9
2023-11-18,Regular,56.3
2023-11-18,Confort,77.2
2023-11-18,Regular,63.1
2023-11-18,Confort,108.1
2023-11-18,Confort,88.5
2023-11-18,Regular,215.3
2023-11-19,Regular,21.1
2023-11-19,Confort,30.1
2023-11-19,Regular,65.8
2023-11-19,Confort,82.9
2023-11-19,Regular,52.2
2023-11-19,Económica,14.2
2023-11-19,Regular,111.7
2023-11-19,Confort,188.9
2023-11-19,Regular,38.7
2023-11-19,Económica,24.1
2023-11-19,Económica,11.1
2023-11-19,Económica,25.0
2023-11-19,Regular,76.5
2023-11-19,Regular,143.9
2023-11-19,Económica,15.4
2023-11-19,Confort,54.5
2023-11-19,Confort,75.6
2023-11-19,Económica,27.9
2023-11-19,Económica,56.6
2023-11-19,Regular,79.3
2023-11-19,Confort,110.4
2023-11-19,Regular,43.3
2023-11-19,Regular,86.1
2023-11-19,Confort,29.8
2023-11-19,Económica,23.2
2023-11-19,Regular,21.5
2023-11-19,Confort,34.5
2023-11-19,Confort,12.0
2023-11-19,Regular,28.4
2023-11-19,Regular,68.3
2023-11-19,Confort,67.6
2023-11-19,Económica,14.2
2023-11-19,Regular,28.7
2023-11-19,Confort,56.5
2023-11-19,Económica,31.2
2023-11-19,Regular,39.9
2023-11-19,Regular,78.9
2023-11-19,Confort,10.5
2023-11-19,Regular,27.9
2023-11-19,Económica,18.5
2023-11-19,Económica,17.5
2023-11-19,Regular,186.4
2023-11-19,Regular,36.1
2023-11-19,Regular,51.3
2023-11-19,Confort,83.1
2023-11-19,Económica,12.7
2023-11-19,Confort,25.2
2023-11-19,Confort,108.5
2023-11-19,Confort,119.3
2023-11-19,Regular,35.8
2023-11-19,Regular,35.9
2023-11-19,Confort,88.1
2023-11-19,Regular,29.3
2023-11-19,Económica,16.9
2023-11-19,Confort,26.4
2023-11-19,Regular,37.0
2023-11-19,Regular,13.0
2023-11-19,Regular,46.0
2023-11-19,Regular,84.4
2023-11-19,Regular,49.8
2023-11-19,Regular,14.1
2023-11-19,Regular,42.0
2023-11-19,Regular,78.1
2023-11-19,Económica,13.3
2023-11-19,Económica,13.4
2023-11-19,Regular,35.6
2023-11-19,Económica,22.0
2023-11-19,Regular,160.7
2023-11-19,Regular,58.1
2023-11-19,Regular,28.7
2023-11-19,Regular,77.4
2023-11-19,Económica,35.9
2023-11-19,Económica,17.8
2023-11-19,Económica,24.9
2023-11-19,Confort,66.8
2023-11-19,Económica,12.9
2023-11-19,Regular,27.6
2023-11-19,Económica,22.9
2023-11-19,Económica,22.4
2023-11-19,Regular,73.4
2023-11-19,Regular,106.5
2023-11-19,Regular,79.5
2023-11-19,Confort,67.3
2023-11-19,Confort,147.0
2023-11-19,Económica,13.3
2023-11-19,Económica,20.1
2023-11-19,Económica,39.5
2023-11-19,Económica,35.7
2023-11-19,Regular,39.9
2023-11-19,Regular,22.8
2023-11-19,Económica,18.9
2023-11-20,Regular,46.2
2023-11-20,Confort,143.9
2023-11-20,Regular,35.3
2023-11-20,Regular,12.3
2023-11-20,Regular,72.3
2023-11-20,Regular,27.5
2023-11-20,Económica,24.3
2023-11-20,Económica,29.9
2023-11-20,Regular,75.5
2023-11-20,Regular,96.9
2023-11-20,Confort,55.1
2023-11-20,Regular,29.8
2023-11-20,Regular,28.9
2023-11-20,Económica,16.8
2023-11-20,Confort,147.8
2023-11-20,Regular,61.7
2023-11-20,Económica,11.4
2023-11-20,Regular,65.3
2023-11-20,Regular,40.2
2023-11-20,Confort,193.0
2023-11-20,Regular,97.0
2023-11-20,Económica,19.6
2023-11-20,Regular,74.8
2023-11-20,Regular,43.8
2023-11-20,Económica,20.5
2023-11-20,Confort,71.1
2023-11-20,Regular,50.3
2023-11-20,Económica,11.6
2023-11-20,Regular,62.9
2023-11-20,Regular,61.3
2023-11-20,Económica,17.9
2023-11-20,Regular,31.8
2023-11-20,Regular,54.9
2023-11-20,Regular,17.6
2023-11-20,Regular,107.5
2023-11-20,Económica,11.4
2023-11-20,Económica,15.5
2023-11-20,Económica,16.3
2023-11-20,Regular,48.2
2023-11-20,Regular,59.3
2023-11-20,Regular,36.3
2023-11-20,Regular,27.3
2023-11-20,Confort,94.3
2023-11-20,Económica,13.6
2023-11-20,Regular,26.7
2023-11-20,Económica,12.0
2023-11-20,Económica,10.7
2023-11-20,Regular,32.2
2023-11-20,Económica,21.0
2023-11-20,Regular,25.9
2023-11-20,Regular,97.5
2023-11-20,Económica,19.1
2023-11-20,Regular,87.1
2023-11-20,Regular,67.2
2023-11-20,Regular,30.1
2023-11-20,Regular,50.2
2023-11-20,Regular,39.9
2023-11-20,Económica,17.0
2023-11-20,Confort,131.0
2023-11-20,Regular,52.9
2023-11-20,Regular,118.0
2023-11-20,Confort,98.4
2023-11-20,Regular,14.2
2023-11-20,Económica,21.8
2023-11-20,Económica,18.0
2023-11-20,Regular,100.4
2023-11-20,Confort,111.0
2023-11-20,Regular,48.2
2023-11-20,Económica,15.6
2023-11-20,Económica,17.4
2023-11-20,Regular,95.5
2023-11-20,Regular,144.7
2023-11-20,Económica,21.3
2023-11-20,Económica,10.6
2023-11-20,Regular,30.5
2023-11-20,Económica,11.6
2023-11-20,Regular,99.6
2023-11-20,Regular,44.4
2023-11-20,Confort,62.3
2023-11-20,Regular,37.0
2023-11-20,Económica,31.6
2023-11-20,Económica,22.8
2023-11-20,Confort,84.9
2023-11-20,Confort,70.5
2023-11-20,Regular,32.8
2023-11-20,Económica,29.7
2023-11-20,Económica,10.1
2023-11-20,Económica,13.3
2023-11-20,Regular,59.7
2023-11-20,Regular,46.8
2023-11-20,Regular,39.0
2023-11-20,Regular,99.4
2023-11-20,Regular,45.7
