Nro pedido,ITEM,Cantidad,Latitud,Longitud,Fecha_pedido,fecha_embarque,fecha_recepcion,fecha_bodega,fecha_entrega
3718,78,4,-12.028105,-77.010149,20230204,20230205.0,20230213.0,20230216.0,20230220.0
3719,68,4,-11.935226,-76.971187,20230204,,,,
3720,1,3,-12.190932,-76.9479,20230105,20230110.0,20230123.0,20230126.0,20230201.0
3721,29,3,-11.862847,-77.080527,20230201,20230202.0,20230210.0,,
3722,84,3,-12.04243,-77.039669,20230206,20230212.0,,,
3723,80,3,-12.164858,-76.946647,20230125,20230131.0,20230206.0,,
3724,33,1,-11.864435,-77.078465,20230203,,,,
3725,30,3,-12.092977,-76.943574,20230119,20230123.0,20230206.0,20230208.0,
3726,114,3,-11.933865,-76.968878,20230201,20230207.0,20230215.0,,
3727,51,1,-12.052903,-77.095767,20230115,20230119.0,20230126.0,20230130.0,20230205.0
3728,69,1,-12.16478,-76.946884,20230129,20230201.0,20230203.0,20230207.0,20230214.0
3729,79,1,-11.956583,-77.0532,20230201,20230207.0,20230219.0,,
3730,91,2,-12.045068,-77.040303,20230216,,,,
3731,19,1,-11.870221,-77.074347,20230125,20230130.0,20230202.0,,
3732,68,2,-11.937006,-76.971574,20230211,20230217.0,,,
3733,105,4,-12.053503,-77.096235,20230208,20230212.0,,,
3734,1,1,-12.162535,-76.943263,20230122,20230125.0,20230204.0,,
3735,104,3,-11.870438,-77.075489,20230219,,,,
3736,41,1,-12.124682,-76.993892,20230114,20230121.0,20230201.0,20230203.0,
3737,106,1,-12.056315,-77.097233,20230128,20230131.0,,,
3738,41,1,-12.162162,-76.943003,20230207,20230209.0,,,
3739,113,1,-12.050446,-77.0312,20230131,20230206.0,20230210.0,,
3740,20,5,-12.027404,-77.004359,20230122,20230125.0,20230205.0,20230210.0,
3741,69,3,-12.061609,-77.096847,20230117,20230124.0,20230205.0,20230209.0,20230211.0
3742,10,1,-12.157181,-76.935155,20230211,20230218.0,,,
3743,82,1,-12.060299,-77.097102,20230130,20230131.0,,,
3744,86,2,-12.160303,-76.94147,20230201,,,,
3745,121,2,-11.901108,-77.058439,20230202,20230203.0,20230211.0,20230215.0,
3746,113,2,-12.050527,-77.030489,20230124,20230128.0,20230211.0,,
3747,121,1,-12.05957,-77.105364,20230216,,,,
3748,119,2,-12.057097,-77.028291,20230116,20230121.0,20230128.0,20230201.0,20230204.0
3749,7,1,-11.913183,-77.02445,20230207,20230208.0,20230209.0,,
3750,58,1,-11.943506,-76.976151,20230205,,,,
3751,80,1,-12.107773,-76.939977,20230125,20230128.0,20230131.0,20230205.0,20230206.0
3752,123,1,-11.941856,-76.974572,20230211,,,,
3753,32,2,-12.025312,-76.996557,20230219,,,,
3754,115,1,-11.941779,-76.973578,20230213,,,,
3755,24,1,-12.023709,-76.991847,20230207,20230210.0,,,
3756,89,6,-11.940205,-76.974244,20230124,20230131.0,20230209.0,20230213.0,
3757,26,2,-11.90719,-77.045836,20230121,20230128.0,20230129.0,20230203.0,20230205.0
3758,43,1,-11.940284,-76.974232,20230214,,,,
3759,117,2,-12.112327,-76.937462,20230202,20230208.0,,,
3760,36,2,-11.997233,-77.1048,20230204,20230205.0,,,
3761,65,6,-12.023774,-76.991783,20230121,20230125.0,20230203.0,20230205.0,
3762,33,5,-12.11342,-76.936391,20230210,20230212.0,,,
3763,100,1,-12.048504,-77.033713,20230208,,,,
3764,57,1,-11.918682,-77.02764,20230129,20230205.0,20230208.0,,
3765,28,1,-11.938389,-76.976953,20230204,20230205.0,,,
3766,121,2,-12.217842,-76.949574,20230201,,,,
3767,98,5,-11.829301,-77.119531,20230202,,,,
3768,13,3,-12.062641,-77.112701,20230128,20230202.0,20230204.0,20230206.0,
3769,110,1,-12.011428,-77.032631,20230203,20230209.0,20230212.0,,
3770,46,1,-12.163627,-76.94666,20230121,20230128.0,20230131.0,,
3771,21,1,-11.938443,-76.976818,20230123,20230127.0,20230203.0,20230205.0,20230208.0
3772,80,5,-12.010105,-77.033773,20230204,20230211.0,20230216.0,20230219.0,
3773,118,2,-12.061864,-77.116383,20230124,20230128.0,20230130.0,20230204.0,
3774,16,5,-12.008898,-77.034894,20230115,20230121.0,20230126.0,20230129.0,20230205.0
3775,91,4,-12.216217,-76.948636,20230129,20230203.0,20230208.0,20230211.0,
3776,110,3,-12.164437,-76.947977,20230117,20230119.0,20230124.0,20230128.0,20230201.0
3777,50,2,-11.829224,-77.119689,20230211,,,,
3778,69,6,-12.007283,-77.035681,20230123,20230130.0,20230206.0,20230208.0,20230214.0
3779,77,1,-12.04375,-77.05017,20230112,20230116.0,20230123.0,20230124.0,20230131.0
3780,6,1,-12.061358,-77.115982,20230130,20230131.0,20230203.0,,
3781,100,1,-12.105939,-76.941138,20230213,20230217.0,,,
3782,118,1,-12.005732,-77.034297,20230118,20230125.0,20230128.0,20230201.0,20230202.0
3783,63,2,-12.164947,-76.948668,20230123,20230128.0,20230208.0,20230213.0,
3784,18,2,-12.01008,-77.033814,20230208,20230212.0,20230217.0,,
3785,16,1,-11.991531,-77.106052,20230128,20230202.0,,,
3786,67,2,-12.215715,-76.947887,20230207,20230210.0,,,
3787,62,2,-12.056837,-77.113979,20230120,20230125.0,20230204.0,20230207.0,20230214.0
3788,88,4,-11.827548,-77.122326,20230214,20230215.0,,,
3789,18,6,-12.101768,-76.942399,20230119,20230125.0,20230208.0,20230210.0,
3790,123,1,-11.967437,-77.005335,20230203,20230208.0,20230215.0,,
3791,84,4,-12.162289,-76.949661,20230119,20230124.0,20230207.0,,
3792,13,4,-12.023112,-76.986137,20230210,,,,
3793,72,2,-12.056324,-77.113803,20230201,20230203.0,20230205.0,20230210.0,20230213.0
3794,119,5,-11.990731,-77.106578,20230202,20230206.0,,,
3795,5,1,-11.945716,-77.05018,20230117,20230120.0,20230124.0,20230128.0,20230204.0
3796,61,2,-12.218198,-76.94588,20230121,20230128.0,20230209.0,20230214.0,20230220.0
3797,71,5,-11.97198,-77.006249,20230123,20230129.0,20230205.0,,
3798,108,4,-12.158726,-76.955844,20230214,,,,
3799,82,4,-12.017771,-76.985103,20230114,20230117.0,20230122.0,20230127.0,20230203.0
3800,16,1,-11.829454,-77.121596,20230123,20230130.0,20230131.0,,
3801,45,2,-12.076782,-76.953516,20230116,20230117.0,20230131.0,20230201.0,20230204.0
3802,51,4,-12.158328,-76.952949,20230211,20230213.0,,,
3803,113,3,-12.016598,-76.983246,20230130,20230203.0,20230207.0,20230209.0,
3804,64,4,-12.237338,-76.918043,20230113,20230118.0,20230130.0,20230203.0,20230207.0
3805,121,3,-12.056328,-77.11404,20230129,20230131.0,,,
3806,53,2,-11.994496,-77.105052,20230115,20230120.0,20230125.0,20230128.0,20230202.0
3807,60,1,-11.904823,-77.036788,20230123,20230125.0,20230204.0,20230207.0,20230214.0
3808,10,1,-12.161943,-76.963835,20230115,20230121.0,20230130.0,20230204.0,20230210.0
3809,59,3,-11.825199,-77.133604,20230208,20230211.0,20230213.0,20230217.0,
3810,15,6,-12.234231,-76.919974,20230126,20230201.0,20230215.0,,
3811,17,2,-11.829014,-77.124182,20230115,20230118.0,20230128.0,20230202.0,
3812,122,1,-11.994401,-77.105029,20230211,20230218.0,,,
3813,66,5,-12.024028,-76.990255,20230203,20230204.0,20230214.0,,
3814,44,1,-11.99945,-77.102678,20230202,20230204.0,20230214.0,,
3815,112,1,-12.055342,-77.114108,20230107,20230114.0,20230128.0,20230130.0,20230131.0
3816,123,1,-11.829682,-77.124748,20230208,20230213.0,20230220.0,,
3817,63,2,-12.232268,-76.922065,20230210,20230216.0,,,
3818,76,3,-12.024293,-76.991624,20230219,,,,
3819,55,2,-11.996914,-77.098495,20230208,,,,
3820,24,3,-11.824258,-77.130474,20230126,20230201.0,,,
3821,33,3,-11.99858,-77.098003,20230202,,,,
3822,69,2,-11.825185,-77.129974,20230219,,,,
3823,50,5,-12.229805,-76.923748,20230125,20230201.0,20230204.0,20230205.0,
3824,78,4,-11.908635,-77.038408,20230122,20230127.0,20230128.0,20230131.0,
3825,101,1,-11.825386,-77.129825,20230214,,,,
3826,18,1,-11.919258,-77.052858,20230106,20230113.0,20230125.0,20230129.0,20230131.0
3827,52,4,-11.969434,-77.002567,20230126,20230130.0,20230208.0,20230210.0,20230213.0
3828,71,3,-12.031123,-77.002012,20230208,20230212.0,,,
3829,103,2,-12.060587,-76.993664,20230112,20230119.0,20230128.0,20230129.0,20230131.0
3830,51,1,-12.034696,-77.009046,20230124,20230131.0,20230212.0,20230214.0,20230220.0
3831,70,4,-12.034581,-77.009188,20230208,20230214.0,20230216.0,,
3832,106,5,-12.036608,-77.01196,20230201,20230205.0,20230207.0,20230210.0,20230211.0
3833,50,5,-12.061178,-76.992728,20230203,,,,
3834,113,2,-12.061187,-76.99164,20230205,20230212.0,,,
3835,6,2,-12.188666,-76.961583,20230210,,,,
3836,81,4,-12.03216,-77.063429,20230204,20230206.0,20230211.0,20230216.0,
3837,109,4,-11.906327,-77.043962,20230206,20230208.0,20230219.0,,
3838,31,1,-12.045157,-77.018507,20230214,,,,
3839,13,1,-12.142719,-77.01648,20230124,20230129.0,20230131.0,,
3840,41,3,-11.997415,-77.00061,20230204,20230208.0,20230213.0,20230215.0,
3841,35,3,-12.062208,-76.983282,20230202,,,,
3842,66,1,-12.046788,-77.016044,20230126,20230201.0,20230213.0,,
3843,42,3,-11.927201,-77.059541,20230212,20230218.0,20230219.0,,
3844,93,2,-12.189711,-76.959171,20230126,20230202.0,,,
3845,53,2,-12.062365,-76.983205,20230206,20230209.0,20230219.0,,
3846,15,5,-11.996588,-77.000015,20230204,,,,
3847,110,5,-12.058714,-77.013795,20230203,20230205.0,20230210.0,20230214.0,
3848,85,4,-12.190948,-76.956782,20230204,20230208.0,20230219.0,20230220.0,
3849,39,3,-12.190462,-76.957135,20230207,20230213.0,,,
3850,111,5,-11.853733,-77.073439,20230217,,,,
3851,112,3,-11.926912,-77.058243,20230130,20230201.0,20230206.0,,
3852,61,1,-12.1246,-76.993991,20230111,20230117.0,20230122.0,20230125.0,20230201.0
3853,118,1,-12.060328,-77.013364,20230131,20230204.0,,,
3854,20,6,-12.198404,-76.965271,20230205,20230207.0,20230218.0,20230219.0,
3855,10,2,-12.052678,-77.099778,20230118,20230120.0,20230202.0,,
3856,97,1,-12.187032,-76.955106,20230214,,,,
3857,91,1,-12.057476,-77.017335,20230202,,,,
3858,114,5,-11.854338,-77.07436,20230201,20230202.0,20230209.0,20230210.0,20230214.0
3859,29,2,-12.068272,-76.982035,20230122,20230129.0,20230202.0,20230204.0,20230207.0
3860,15,4,-11.961934,-76.983158,20230128,20230204.0,20230214.0,20230217.0,20230218.0
3861,42,2,-12.215665,-76.947414,20230209,,,,
3862,63,3,-12.047524,-77.110349,20230202,,,,
3863,97,1,-12.057879,-77.024907,20230127,20230203.0,,,
3864,54,1,-11.858359,-77.075439,20230208,20230215.0,20230218.0,,
3865,69,1,-12.188547,-76.957358,20230127,20230203.0,20230208.0,20230211.0,20230214.0
3866,79,1,-11.961454,-76.983239,20230121,20230127.0,20230129.0,20230202.0,
3867,5,1,-12.047966,-77.110402,20230208,20230213.0,,,
3868,63,5,-12.228476,-76.945076,20230123,20230124.0,20230129.0,20230201.0,20230202.0
3869,80,2,-12.187196,-76.957644,20230126,20230131.0,20230206.0,20230210.0,20230213.0
3870,73,1,-11.858794,-77.074872,20230203,20230204.0,,,
3871,84,2,-12.184863,-76.960055,20230211,,,,
3872,39,1,-12.146399,-77.019191,20230107,20230113.0,20230127.0,20230131.0,
3873,37,1,-12.074913,-76.979582,20230124,20230130.0,20230210.0,,
3874,35,1,-11.830439,-77.164018,20230220,,,,
3875,82,2,-12.230263,-76.941994,20230115,20230122.0,20230203.0,20230204.0,20230210.0
3876,101,3,-12.124637,-76.993957,20230122,20230129.0,20230205.0,20230210.0,
3877,103,2,-11.975674,-77.105859,20230209,20230211.0,20230214.0,,
3878,55,1,-12.074849,-76.97939,20230210,20230213.0,20230217.0,,
3879,89,4,-12.184075,-76.958618,20230220,,,,
3880,55,5,-12.067223,-77.041088,20230131,,,,
3881,56,2,-11.965459,-76.976245,20230201,20230203.0,,,
3882,101,6,-11.859366,-77.074411,20230216,,,,
3883,105,1,-11.917538,-77.027349,20230209,20230214.0,20230215.0,20230217.0,
3884,39,3,-12.226745,-76.94179,20230209,,,,
3885,64,1,-11.831113,-77.168034,20230125,20230131.0,20230210.0,,
3886,31,3,-12.183485,-76.958771,20230204,20230205.0,,,
3887,70,5,-12.14231,-77.015477,20230215,20230219.0,,,
3888,34,2,-11.860531,-77.074144,20230212,20230217.0,,,
3889,1,2,-12.045419,-77.103165,20230207,,,,
3890,61,1,-11.952596,-77.0702,20230126,20230128.0,20230206.0,,
3891,54,2,-12.18293,-76.961284,20230128,20230204.0,20230218.0,,
3892,10,4,-12.070702,-76.976951,20230125,20230128.0,20230131.0,20230205.0,20230210.0
3893,97,2,-11.975217,-77.1046,20230208,20230215.0,,,
3894,37,3,-12.143874,-77.017675,20230209,,,,
3895,13,5,-12.04381,-77.102305,20230128,20230204.0,20230209.0,,
3896,45,4,-11.954159,-77.075583,20230128,20230202.0,20230210.0,20230213.0,
3897,74,5,-12.179783,-76.961211,20230209,20230210.0,20230214.0,20230218.0,
3898,113,4,-11.954101,-77.075646,20230204,20230207.0,20230208.0,20230209.0,20230211.0
3899,86,2,-11.848837,-77.126267,20230118,20230120.0,20230203.0,,
3900,40,2,-12.045463,-77.101801,20230213,20230219.0,,,
3901,34,1,-11.899809,-77.039445,20230216,20230219.0,,,
3902,12,1,-12.071646,-77.036506,20230124,20230129.0,20230204.0,,
3903,62,1,-12.067155,-76.975999,20230217,20230219.0,,,
3904,73,1,-11.847432,-77.126467,20230206,,,,
3905,4,2,-12.066908,-76.976389,20230131,20230205.0,20230213.0,20230217.0,20230220.0
3906,27,3,-11.956978,-77.082561,20230202,20230203.0,20230217.0,,
3907,28,4,-11.975883,-77.104846,20230201,20230206.0,20230212.0,20230216.0,
3908,74,2,-12.184803,-76.998241,20230126,20230127.0,20230202.0,,
3909,122,2,-11.956928,-77.081258,20230123,20230129.0,20230208.0,,
3910,19,5,-12.047024,-77.047218,20230208,20230213.0,,,
3911,58,1,-12.152246,-76.987646,20230130,20230131.0,,,
3912,67,2,-11.845648,-77.126054,20230209,20230215.0,20230218.0,20230220.0,
3913,1,4,-11.973071,-77.102762,20230120,20230127.0,20230128.0,20230201.0,
3914,119,1,-11.957636,-77.080166,20230205,20230206.0,,,
3915,68,2,-12.046546,-77.047358,20230208,20230212.0,,,
3916,13,1,-11.95784,-77.07919,20230207,20230208.0,,,
3917,62,1,-11.957703,-77.079175,20230213,20230214.0,20230215.0,,
3918,68,2,-11.972605,-77.10255,20230201,20230205.0,20230212.0,20230217.0,
3919,26,2,-11.916717,-77.032593,20230207,20230208.0,20230213.0,,
3920,13,2,-11.844544,-77.128184,20230201,20230205.0,20230219.0,,
3921,87,5,-12.05512,-76.958949,20230202,20230206.0,20230217.0,20230218.0,20230219.0
3922,109,1,-11.959584,-77.075393,20230127,20230203.0,20230207.0,20230210.0,20230211.0
3923,91,1,-11.958003,-76.983906,20230123,20230126.0,20230201.0,,
3924,120,3,-11.970053,-77.09863,20230204,20230207.0,20230208.0,20230209.0,
3925,120,5,-11.913324,-77.012896,20230123,20230126.0,20230206.0,,
3926,33,3,-12.177883,-76.962393,20230111,20230118.0,20230130.0,20230131.0,20230203.0
3927,69,6,-11.959425,-77.073691,20230115,20230120.0,20230201.0,,
3928,85,4,-11.842186,-77.1244,20230115,20230121.0,20230131.0,,
3929,49,2,-11.953418,-76.984767,20230202,20230203.0,,,
3930,67,2,-11.95917,-77.073733,20230120,20230127.0,20230210.0,20230213.0,20230219.0
3931,113,6,-12.177404,-76.962673,20230121,20230128.0,20230201.0,,
3932,48,3,-11.959479,-77.07538,20230116,20230123.0,20230131.0,20230203.0,20230206.0
3933,73,4,-12.055466,-76.958022,20230212,20230214.0,20230217.0,,
3934,7,4,-11.839203,-77.127492,20230127,20230203.0,20230207.0,,
3935,8,4,-12.215694,-76.947324,20230115,20230117.0,20230130.0,20230204.0,
3936,83,1,-12.13924,-77.01759,20230127,20230130.0,20230202.0,20230205.0,20230212.0
3937,50,3,-11.960131,-77.072557,20230126,20230130.0,20230205.0,20230208.0,20230214.0
3938,122,1,-12.054626,-76.955269,20230220,,,,
3939,92,5,-11.899368,-77.069032,20230128,20230201.0,20230215.0,20230219.0,
3940,120,3,-11.960434,-77.072922,20230122,20230129.0,20230210.0,20230215.0,20230216.0
3941,102,1,-11.953323,-76.985892,20230218,,,,
3942,76,1,-12.17847,-76.962508,20230122,20230129.0,20230208.0,20230212.0,20230213.0
3943,13,2,-12.051946,-77.066728,20230203,20230210.0,20230218.0,,
3944,14,4,-11.913344,-77.024878,20230201,20230203.0,20230205.0,,
3945,44,1,-12.221266,-76.944274,20230215,20230217.0,,,
3946,123,2,-12.191491,-77.019003,20230203,20230204.0,20230208.0,20230213.0,20230216.0
3947,55,2,-11.890151,-77.068642,20230130,20230202.0,,,
3948,31,5,-12.196252,-77.024592,20230202,20230204.0,20230216.0,20230219.0,20230220.0
3949,110,4,-12.221464,-76.944459,20230213,20230218.0,,,
3950,58,1,-12.177502,-76.966378,20230128,20230129.0,20230206.0,20230210.0,20230216.0
3951,115,1,-11.937603,-77.063681,20230131,20230201.0,20230207.0,,
3952,33,5,-12.041724,-77.061498,20230212,,,,
3953,16,6,-12.176877,-76.966376,20230206,20230209.0,,,
3954,62,1,-11.891632,-77.072733,20230115,20230122.0,20230203.0,,
3955,111,2,-12.003024,-76.864081,20230124,20230128.0,20230210.0,20230214.0,20230217.0
3956,55,3,-12.225139,-76.921279,20230129,20230130.0,20230203.0,,
3957,71,1,-11.839112,-77.125463,20230123,20230130.0,20230201.0,,
3958,55,1,-11.991912,-77.007659,20230208,20230213.0,,,
3959,66,4,-11.969358,-77.097961,20230209,20230213.0,20230218.0,,
3960,47,2,-11.993124,-77.010139,20230211,,,,
3961,118,1,-12.177397,-76.967351,20230217,,,,
3962,63,4,-12.245056,-76.921141,20230119,20230121.0,20230202.0,,
3963,85,1,-12.006303,-77.006081,20230118,20230122.0,20230204.0,20230205.0,20230207.0
3964,4,2,-11.838913,-77.125759,20230121,20230122.0,20230129.0,20230203.0,20230206.0
3965,97,6,-12.006367,-77.005977,20230120,20230127.0,20230209.0,20230213.0,20230216.0
3966,91,3,-12.244989,-76.922202,20230217,20230219.0,,,
3967,43,3,-11.939026,-77.065386,20230125,20230126.0,20230203.0,,
3968,66,3,-11.961995,-77.093809,20230125,20230130.0,20230204.0,20230207.0,
3969,37,1,-12.04017,-77.018489,20230117,20230124.0,20230205.0,20230208.0,20230210.0
3970,13,3,-11.839082,-77.126076,20230206,20230212.0,,,
3971,36,4,-12.243518,-76.918559,20230203,20230206.0,20230215.0,,
3972,84,3,-11.837829,-77.127451,20230211,,,,
3973,87,5,-11.839926,-77.125002,20230213,20230219.0,,,
3974,73,1,-11.911468,-77.031648,20230127,20230131.0,20230208.0,20230209.0,
3975,32,1,-11.884725,-77.069331,20230114,20230118.0,20230130.0,20230204.0,20230207.0
3976,102,3,-12.027453,-77.001341,20230122,20230128.0,20230207.0,20230211.0,
3977,11,2,-11.959057,-77.097213,20230115,20230120.0,20230130.0,20230201.0,20230203.0
3978,113,2,-11.950209,-77.060372,20230123,20230129.0,20230209.0,20230211.0,20230218.0
3979,86,2,-11.959445,-77.096869,20230125,20230201.0,20230209.0,,
3980,5,2,-11.832006,-77.143988,20230128,20230202.0,20230209.0,,
3981,49,1,-11.976275,-77.108576,20230120,20230125.0,20230201.0,,
3982,62,5,-12.09286,-77.068685,20230203,20230204.0,,,
3983,15,6,-11.98206,-77.057936,20230112,20230119.0,20230202.0,20230207.0,
3984,58,4,-11.89043,-77.03951,20230119,20230124.0,20230202.0,20230206.0,
3985,112,1,-11.89427,-77.032576,20230206,20230208.0,20230213.0,20230217.0,
3986,51,2,-11.895771,-77.034162,20230209,,,,
3987,115,1,-12.092961,-77.068619,20230125,20230128.0,20230209.0,20230212.0,
3988,64,2,-12.124745,-76.99405,20230117,20230118.0,20230131.0,20230202.0,20230204.0
3989,97,1,-11.892925,-77.03977,20230128,20230202.0,20230210.0,,
3990,85,3,-11.969156,-77.098195,20230127,20230131.0,20230201.0,20230205.0,20230212.0
3991,112,5,-11.980217,-77.05577,20230201,20230204.0,20230205.0,20230206.0,
3992,105,6,-12.037311,-76.935384,20230118,20230120.0,20230123.0,20230128.0,20230201.0
3993,21,3,-11.979314,-77.056201,20230131,20230204.0,20230215.0,20230218.0,
3994,5,4,-12.094778,-77.067705,20230119,20230123.0,20230131.0,20230202.0,
3995,40,1,-11.979533,-77.050254,20230120,20230123.0,20230204.0,20230209.0,
3996,22,4,-12.010489,-77.060231,20230130,20230203.0,,,
3997,81,5,-11.957697,-76.983587,20230119,20230126.0,20230208.0,,
3998,52,3,-11.957773,-76.98363,20230210,20230212.0,20230217.0,20230220.0,
3999,15,2,-11.980791,-77.048446,20230126,20230131.0,20230202.0,,
4000,45,2,-11.957811,-76.983647,20230129,20230130.0,20230209.0,20230212.0,20230215.0
4001,52,1,-11.957794,-76.983534,20230205,20230212.0,,,
4002,96,3,-11.981923,-77.046672,20230213,20230220.0,,,
4003,26,4,-11.969337,-77.097973,20230214,20230219.0,,,
4004,53,1,-12.090894,-77.075156,20230204,20230211.0,,,
4005,5,2,-12.109228,-77.024452,20230113,20230117.0,20230126.0,20230128.0,20230201.0
4006,86,3,-11.979037,-77.040201,20230131,20230206.0,,,
4007,81,4,-11.906243,-77.04396,20230214,20230216.0,,,
4008,102,5,-12.140539,-76.974661,20230128,20230202.0,20230213.0,,
4009,27,1,-11.979101,-77.046498,20230131,20230205.0,,,
4010,93,3,-12.151261,-76.967513,20230217,,,,
4011,2,1,-12.028964,-76.934369,20230117,20230119.0,20230129.0,20230203.0,20230206.0
4012,102,5,-12.11031,-77.024543,20230201,,,,
4013,2,1,-12.151219,-76.968038,20230206,,,,
4014,115,1,-12.139699,-76.969611,20230202,20230209.0,,,
4015,13,1,-12.151148,-76.968171,20230212,20230213.0,20230217.0,,
4016,14,1,-12.144374,-76.969806,20230127,20230131.0,20230205.0,20230210.0,
4017,76,5,-11.952777,-76.982299,20230120,20230127.0,20230204.0,20230208.0,
4018,53,1,-12.139712,-76.969595,20230212,,,,
4019,14,1,-12.15111,-76.969547,20230203,20230208.0,20230215.0,,
4020,30,3,-12.116162,-77.022944,20230130,20230202.0,20230204.0,,
4021,20,3,-11.975463,-77.046929,20230125,20230201.0,20230212.0,20230214.0,
4022,47,2,-12.139985,-76.971745,20230116,20230122.0,20230130.0,20230201.0,
4023,57,3,-12.058595,-77.075937,20230210,20230212.0,20230213.0,,
4024,19,2,-12.124582,-76.993901,20230122,20230126.0,20230203.0,20230205.0,
4025,4,1,-12.153871,-76.971412,20230131,20230207.0,20230219.0,,
4026,22,1,-12.151014,-76.969554,20230209,,,,
4027,4,3,-12.138465,-76.974143,20230211,,,,
4028,18,5,-12.142904,-76.971148,20230122,20230127.0,20230207.0,,
4029,101,3,-11.832869,-77.134515,20230117,20230122.0,20230202.0,20230204.0,
4030,13,2,-11.9501,-76.983293,20230126,20230202.0,20230204.0,20230209.0,
4031,34,4,-12.113158,-77.022097,20230115,20230119.0,20230124.0,20230127.0,20230202.0
4032,92,3,-11.973103,-77.042321,20230201,20230208.0,20230215.0,,
4033,25,3,-12.11941,-77.022362,20230212,,,,
4034,116,4,-12.111307,-77.024062,20230218,,,,
4035,87,3,-12.028715,-76.934302,20230202,20230203.0,20230211.0,20230212.0,
4036,115,3,-11.971677,-77.042214,20230220,,,,
4037,94,1,-12.10291,-77.025681,20230201,20230208.0,20230216.0,20230220.0,
4038,51,3,-12.07889,-76.994362,20230129,20230131.0,20230207.0,,
4039,103,2,-12.109949,-77.023644,20230214,20230216.0,,,
4040,105,3,-12.079085,-77.007978,20230129,20230130.0,20230211.0,,
4041,23,1,-11.96634,-77.036507,20230114,20230117.0,20230127.0,20230128.0,20230201.0
4042,28,2,-11.853824,-77.127878,20230131,20230205.0,20230213.0,20230214.0,
4043,22,3,-12.217314,-76.953056,20230208,,,,
4044,89,4,-11.952145,-76.984699,20230201,20230204.0,20230217.0,,
4045,6,4,-12.027944,-76.931243,20230205,20230210.0,20230211.0,20230214.0,
4046,76,1,-12.157883,-76.973299,20230106,20230111.0,20230125.0,20230130.0,20230203.0
4047,94,4,-12.118189,-77.019491,20230111,20230117.0,20230124.0,20230128.0,20230201.0
4048,79,1,-11.966418,-77.036779,20230119,20230126.0,20230131.0,20230201.0,
4049,5,1,-12.214639,-76.939217,20230206,20230207.0,,,
4050,58,6,-12.018361,-77.051668,20230205,20230207.0,20230209.0,,
4051,21,3,-11.973213,-77.045121,20230203,,,,
4052,117,5,-12.216143,-76.941432,20230131,,,,
4053,35,1,-11.95863,-76.983041,20230129,20230205.0,20230208.0,20230212.0,
4054,74,2,-12.034941,-76.932431,20230120,20230121.0,20230129.0,20230203.0,20230206.0
4055,44,2,-12.117278,-77.019625,20230209,20230213.0,20230215.0,,
4056,51,1,-11.855596,-77.128092,20230201,20230208.0,20230219.0,,
4057,103,3,-11.972454,-77.044582,20230128,20230129.0,20230209.0,20230210.0,20230214.0
4058,20,4,-11.960298,-76.980371,20230130,20230204.0,20230209.0,20230210.0,
4059,104,2,-11.965484,-77.091782,20230210,,,,
4060,101,1,-12.036329,-76.93314,20230212,,,,
4061,31,2,-11.972573,-77.045003,20230208,20230214.0,20230220.0,,
4062,122,1,-12.04278,-77.043562,20230216,20230217.0,,,
4063,63,2,-11.97314,-77.047153,20230212,20230216.0,20230217.0,20230219.0,
4064,92,1,-11.927207,-77.059583,20230123,20230129.0,20230131.0,20230204.0,20230208.0
4065,69,1,-12.112489,-77.015848,20230218,20230220.0,,,
4066,69,2,-11.961063,-76.977119,20230213,20230214.0,,,
4067,90,1,-11.926923,-77.058179,20230216,,,,
4068,51,1,-11.981866,-77.053353,20230124,20230129.0,20230130.0,20230131.0,20230205.0
4069,61,1,-12.042832,-77.044865,20230213,,,,
4070,12,1,-12.124748,-76.994049,20230201,20230206.0,20230213.0,20230216.0,
4071,112,1,-12.036713,-76.929953,20230213,,,,
4072,61,6,-11.962497,-76.978553,20230129,20230204.0,20230210.0,20230213.0,20230220.0
4073,50,4,-11.886891,-77.069436,20230219,20230220.0,,,
4074,24,2,-11.855253,-77.125231,20230214,,,,
4075,86,2,-12.043126,-77.04756,20230217,,,,
4076,94,2,-11.917688,-77.027423,20230122,20230124.0,20230207.0,20230212.0,
4077,82,2,-11.887725,-77.069735,20230131,20230207.0,20230216.0,,
4078,73,2,-12.214576,-76.939201,20230208,,,,
4079,35,1,-11.999056,-77.099824,20230204,20230207.0,,,
4080,20,4,-11.969914,-76.977269,20230125,20230127.0,20230131.0,20230205.0,
4081,25,6,-11.884745,-77.069295,20230214,20230220.0,,,
4082,107,1,-11.916664,-77.032642,20230111,20230118.0,20230131.0,20230201.0,
4083,42,3,-12.112133,-77.002501,20230116,20230122.0,20230130.0,20230203.0,20230208.0
4084,53,2,-12.030276,-76.889013,20230109,20230114.0,20230124.0,20230129.0,20230201.0
4085,99,6,-12.02481,-77.060156,20230203,,,,
4086,74,3,-12.21358,-76.93668,20230202,20230204.0,20230215.0,,
4087,25,4,-12.04371,-77.050091,20230204,,,,
4088,72,1,-11.885615,-77.073318,20230202,,,,
4089,36,2,-11.857201,-77.116334,20230205,,,,
4090,14,6,-11.976886,-77.091032,20230201,20230205.0,20230216.0,20230220.0,
4091,109,4,-12.170404,-76.957176,20230212,20230216.0,,,
4092,119,1,-11.85521,-77.118608,20230211,,,,
