FECHA,EJECUTADO,PROG. DIARIA,PROG. SEMANAL
27/04/2024 14:30,7449.9966,7341.58036,7357.44426
27/04/2024 15:00,7404.55284,7315.77438,7337.13872
27/04/2024 15:30,7372.25595,7284.30959,7279.55812
27/04/2024 16:00,7201.16945,7246.25229,7202.88697
27/04/2024 16:30,7297.29042,7184.1089,7172.95773
27/04/2024 17:00,7210.80955,7076.7495,7129.02445
27/04/2024 17:30,7139.52142,7053.30207,7190.27227
27/04/2024 18:00,7255.64904,7127.09297,7180.68584
27/04/2024 18:30,7484.08927,7377.58354,7441.12723
27/04/2024 19:00,7505.56,7371.54962,7422.25602
27/04/2024 19:30,7491.33193,7422.86658,7448.28838
27/04/2024 20:00,7457.91604,7398.07898,7432.35335
27/04/2024 20:30,7431.03864,7339.87175,7374.69643
27/04/2024 21:00,7389.92629,7364.52624,7362.91926
27/04/2024 21:30,7467.8048,7327.3175,7331.17252
27/04/2024 22:00,7408.65199,7246.73601,7321.77371
27/04/2024 22:30,7283.35382,7114.21561,7044.87503
27/04/2024 23:00,7078.67089,6929.35459,7019.20028
27/04/2024 23:30,6883.10223,6793.74162,6764.71171
28/04/2024 00:00,6798.30555,6615.52923,6753.42951
28/04/2024 00:30,6632.93163,6522.5257,6499.96661
28/04/2024 01:00,6506.01448,6406.85811,6487.36259
28/04/2024 01:30,6343.40165,6266.4534,6283.01364
28/04/2024 02:00,6314.7057,6175.76318,6269.77308
28/04/2024 02:30,6258.47886,6114.32118,6156.77989
28/04/2024 03:00,6255.61041,6084.3959,6143.0936
28/04/2024 03:30,6077.33725,6050.29909,6092.8079
28/04/2024 04:00,6208.42861,6032.34712,6085.90548
28/04/2024 04:30,6174.91706,6031.2554,6072.132
28/04/2024 05:00,6134.86005,6036.70976,6066.82397
28/04/2024 05:30,6121.44542,6032.06463,6040.12076
28/04/2024 06:00,6152.87887,6006.10361,6075.37947
28/04/2024 06:30,6042.26517,5842.3041,5802.67022
28/04/2024 07:00,5892.25676,5778.61286,5889.57962
28/04/2024 07:30,6001.005,5878.61792,5881.6484
28/04/2024 08:00,6011.26276,5964.7609,5908.28743
28/04/2024 08:30,6230.22318,6125.55095,6133.19898
28/04/2024 09:00,6329.27657,6229.81234,6152.6006
28/04/2024 09:30,6345.91482,6396.76786,6350.13244
28/04/2024 10:00,6530.76545,6471.2296,6376.36838
28/04/2024 10:30,6563.71385,6560.54772,6518.61772
28/04/2024 11:00,6568.36274,6630.53646,6545.48599
28/04/2024 11:30,6723.74741,6688.13289,6645.84598
28/04/2024 12:00,6776.26249,6719.06866,6666.61829
28/04/2024 12:30,6752.88243,6734.71958,6678.27419
28/04/2024 13:00,6652.23493,6704.04346,6703.66999
28/04/2024 13:30,6736.4429,6669.22118,6681.0313
28/04/2024 14:00,6628.58942,6687.40345,6688.45198
28/04/2024 14:30,6635.15495,6664.44472,6642.43676
28/04/2024 15:00,6607.52917,6645.70413,6630.5902
28/04/2024 15:30,6654.66013,6617.98552,6614.24927
28/04/2024 16:00,6667.48464,6588.63306,6541.08064
28/04/2024 16:30,6572.58799,6593.93912,6588.00415
28/04/2024 17:00,6718.91201,6589.36379,6539.98048
28/04/2024 17:30,6701.31584,6642.41717,6718.5354
28/04/2024 18:00,6969.30965,6817.48202,6726.85612
28/04/2024 18:30,7406.16344,7186.43493,7237.93231
28/04/2024 19:00,7510.35908,7346.72195,7194.69917
28/04/2024 19:30,7433.70286,7371.61457,7337.17136
28/04/2024 20:00,7411.60275,7379.64006,7318.43442
28/04/2024 20:30,7374.82676,7348.55277,7278.83668
28/04/2024 21:00,7328.93924,7300.20227,7264.91648
28/04/2024 21:30,7299.76591,7215.81388,7061.2844
28/04/2024 22:00,7055.04246,7064.91518,7046.19053
28/04/2024 22:30,6991.99907,6887.16657,6690.99524
28/04/2024 23:00,6666.96611,6695.50111,6670.59891
28/04/2024 23:30,6445.69205,6521.27598,6333.02339
29/04/2024 00:00,6324.70836,6360.39353,6311.89321
29/04/2024 00:30,6324.91932,6179.99622,6133.47201
29/04/2024 01:00,6209.1143,6086.62078,6128.76192
29/04/2024 01:30,6043.68496,5989.68012,5976.65398
29/04/2024 02:00,6097.62553,5936.57781,5975.91855
29/04/2024 02:30,6028.49336,5899.08764,5901.84348
29/04/2024 03:00,6010.87401,5881.19923,5901.61015
29/04/2024 03:30,5997.5173,5852.50441,5906.22602
29/04/2024 04:00,5938.55752,5860.53276,5906.40841
29/04/2024 04:30,6005.78665,5913.53055,6036.17299
29/04/2024 05:00,6152.41495,6012.17395,6036.49241
29/04/2024 05:30,6294.99029,6160.92469,6260.34241
29/04/2024 06:00,6343.20961,6318.51617,6294.88055
29/04/2024 06:30,6610.18863,6484.8767,6503.71526
29/04/2024 07:00,6462.73413,6540.17141,6592.14052
29/04/2024 07:30,6672.24511,6613.4195,6723.20442
29/04/2024 08:00,6754.83829,6727.85936,6757.79321
29/04/2024 08:30,7070.63835,6981.46361,7117.25233
29/04/2024 09:00,7108.1108,7116.01281,7144.91843
29/04/2024 09:30,7332.94752,7271.14059,7415.95647
29/04/2024 10:00,7390.04535,7377.16593,7440.64447
29/04/2024 10:30,7563.36102,7475.20172,7622.90638
29/04/2024 11:00,7565.51592,7577.69106,7645.849
29/04/2024 11:30,7590.52284,7647.29903,7717.89085
29/04/2024 12:00,7637.28326,7655.64248,7733.96502
29/04/2024 12:30,7538.11814,7576.80173,7577.38915
29/04/2024 13:00,7430.31799,7533.80194,7582.44248
29/04/2024 13:30,7431.73745,7490.05679,7556.73193
29/04/2024 14:00,7449.32909,7513.37455,7553.14643
29/04/2024 14:30,7569.94068,7628.96296,7673.61356
29/04/2024 15:00,7571.81216,7641.12791,7654.02231
29/04/2024 15:30,7657.91836,7634.44355,7682.62183
29/04/2024 16:00,7449.90254,7600.67807,7608.62313
29/04/2024 16:30,7464.053,7537.52016,7572.44545
29/04/2024 17:00,7336.28993,7410.24739,7518.14825
29/04/2024 17:30,7271.30183,7328.04493,7383.94723
29/04/2024 18:00,7221.17499,7217.19798,7371.30623
29/04/2024 18:30,7442.68671,7409.79307,7525.76229
29/04/2024 19:00,7450.02569,7434.77269,7515.05115
29/04/2024 19:30,7416.51784,7391.39036,7472.04376
29/04/2024 20:00,7441.48405,7323.27785,7462.16816
29/04/2024 20:30,7395.01668,7259.56386,7405.28586
29/04/2024 21:00,7360.33331,7212.55234,7409.16883
29/04/2024 21:30,7301.5312,7164.65039,7307.39857
29/04/2024 22:00,7258.69731,7178.26918,7288.58733
29/04/2024 22:30,7070.57404,7055.03172,6992.90541
29/04/2024 23:00,6943.63724,6842.7168,6966.41099
29/04/2024 23:30,6722.93579,6655.76578,6669.42384
30/04/2024 00:00,6492.79873,6497.58695,6657.89001
30/04/2024 00:30,6376.98655,6437.60939,6437.3835
30/04/2024 01:00,6364.17495,6308.24108,6434.17133
30/04/2024 01:30,6240.44799,6235.74241,6284.55606
30/04/2024 02:00,6235.44831,6169.3184,6285.53199
30/04/2024 02:30,6072.1046,6122.47135,6144.87926
30/04/2024 03:00,6154.67726,6088.08181,6147.24079
30/04/2024 03:30,6126.87781,6093.49938,6124.02935
30/04/2024 04:00,6162.37235,6095.59349,6125.89935
30/04/2024 04:30,6129.80838,6142.86329,6179.10336
30/04/2024 05:00,6277.36257,6193.02445,6181.15118
30/04/2024 05:30,6350.94505,6306.47926,6412.31452
30/04/2024 06:00,6428.44525,6446.17272,6449.55268
30/04/2024 06:30,6666.8786,6568.40473,6616.85749
30/04/2024 07:00,6670.67484,6611.19954,6703.64813
30/04/2024 07:30,6782.97466,6574.53982,6760.30301
30/04/2024 08:00,6785.42955,6622.26143,6789.89886
30/04/2024 08:30,7084.77005,6851.37868,7029.61318
30/04/2024 09:00,7231.13117,6997.02091,7051.29095
30/04/2024 09:30,7242.58264,7138.88256,7221.38282
30/04/2024 10:00,7451.73086,7173.73022,7247.557
30/04/2024 10:30,7476.12946,7376.88725,7374.43612
30/04/2024 11:00,7488.74027,7429.30061,7402.37957
30/04/2024 11:30,7550.20543,7494.9128,7453.44162
30/04/2024 12:00,7452.49869,7478.02436,7473.35926
30/04/2024 12:30,7345.80319,7378.15759,7359.80488
30/04/2024 13:00,7156.97563,7333.84325,7367.10024
30/04/2024 13:30,7043.87356,7289.618,7341.64938
30/04/2024 14:00,7095.8326,7332.06399,7339.17815
30/04/2024 14:30,7201.62812,7406.7275,7485.91647
30/04/2024 15:00,7317.47104,7429.03724,7468.45507
30/04/2024 15:30,7428.14704,7438.63468,7492.44644
30/04/2024 16:00,7407.79548,7501.17362,7419.02947
30/04/2024 16:30,7415.38584,7483.41687,7351.63205
30/04/2024 17:00,7385.79755,7290.44032,7298.65632
30/04/2024 17:30,7275.07088,7268.9482,7173.77236
30/04/2024 18:00,7257.03289,7271.6389,7160.58416
30/04/2024 18:30,7416.57505,7503.86495,7381.97618
30/04/2024 19:00,7454.24799,7460.24597,7367.46253
30/04/2024 19:30,7383.9632,7421.09576,7334.71529
30/04/2024 20:00,7383.15713,7423.44024,7321.57921
30/04/2024 20:30,7319.12608,7358.56996,7271.94575
30/04/2024 21:00,7353.57344,7381.95675,7266.44711
30/04/2024 21:30,7294.83089,7308.71942,7194.93723
30/04/2024 22:00,7304.50395,7302.30784,7188.48826
30/04/2024 22:30,7211.95991,7096.19693,6981.83185
30/04/2024 23:00,6933.38067,6903.87158,6942.59504
30/04/2024 23:30,6732.6616,6713.54203,6580.12881
01/05/2024 00:00,6689.87525,6564.08638,6566.24611
01/05/2024 00:30,6504.67432,6474.90071,6142.49447
01/05/2024 01:00,6363.23004,6088.80221,6136.60862
01/05/2024 01:30,6320.35737,6011.78185,5936.95924
01/05/2024 02:00,6219.42585,5942.40373,5933.43313
01/05/2024 02:30,6144.77744,5872.7583,5810.02775
01/05/2024 03:00,6021.22289,5839.76401,5807.99536
01/05/2024 03:30,6099.89564,5822.3553,5736.15942
01/05/2024 04:00,6049.89552,5779.36608,5736.78828
01/05/2024 04:30,6003.13944,5768.4676,5729.27333
01/05/2024 05:00,6114.66225,5761.54261,5729.41877
01/05/2024 05:30,6109.88275,5767.72048,5717.56733
01/05/2024 06:00,5990.98346,5810.22236,5753.15728
01/05/2024 06:30,5790.86033,5716.58962,5439.76458
01/05/2024 07:00,5668.33551,5545.75874,5533.85639
01/05/2024 07:30,5731.39318,5436.54176,5491.39172
01/05/2024 08:00,5798.74839,5468.21037,5531.03522
01/05/2024 08:30,5945.61625,5694.45481,5896.26415
01/05/2024 09:00,6093.152,5876.94953,5920.55488
01/05/2024 09:30,6190.47827,6028.91795,6167.92548
01/05/2024 10:00,6242.40719,6086.00356,6191.14763
01/05/2024 10:30,6335.27953,6189.40355,6380.7282
01/05/2024 11:00,6461.83143,6360.13143,6404.67278
01/05/2024 11:30,6452.49,6426.40384,6491.67341
01/05/2024 12:00,6504.07282,6467.78027,6508.37551
01/05/2024 12:30,6476.87442,6478.19931,6539.84197
01/05/2024 13:00,6459.2411,6514.57216,6544.01177
01/05/2024 13:30,6443.66922,6509.94238,6508.88657
01/05/2024 14:00,6385.19362,6515.07695,6504.23713
01/05/2024 14:30,6382.65898,6465.78413,6427.90265
01/05/2024 15:00,6364.92188,6439.03299,6406.51652
01/05/2024 15:30,6287.41353,6424.03329,6411.70332
01/05/2024 16:00,6235.21619,6371.00937,6332.19765
01/05/2024 16:30,6255.49206,6366.97415,6387.86448
01/05/2024 17:00,6272.72512,6357.63072,6330.95308
01/05/2024 17:30,6348.31809,6333.3272,6584.96601
01/05/2024 18:00,6603.06221,6610.34055,6570.9319
01/05/2024 18:30,6913.7591,6821.5274,7016.29905
01/05/2024 19:00,6984.33125,6994.06968,7002.89873
01/05/2024 19:30,7013.54113,7058.12066,7084.20943
01/05/2024 20:00,7051.41582,7054.41093,7076.09121
01/05/2024 20:30,7034.92116,7058.16615,7040.15932
01/05/2024 21:00,6915.52998,7040.23197,7032.88601
01/05/2024 21:30,6840.10598,7033.884,6827.46751
01/05/2024 22:00,6733.89568,6935.10748,6817.41669
01/05/2024 22:30,6557.40662,6756.19115,6448.37903
01/05/2024 23:00,6315.19269,6545.65585,6424.00958
01/05/2024 23:30,6145.17832,6375.84157,6065.49709
02/05/2024 00:00,6014.84373,6229.49471,6056.73292
02/05/2024 00:30,5908.61492,6016.19773,5839.5461
02/05/2024 01:00,5851.37748,5895.69285,5830.85027
02/05/2024 01:30,5774.06178,5878.30283,5667.23211
02/05/2024 02:00,5674.58509,5801.18572,5658.04929
02/05/2024 02:30,5655.08596,5764.21498,5577.50663
02/05/2024 03:00,5673.61846,5734.51133,5570.33064
02/05/2024 03:30,5602.99615,5731.34251,5694.33066
02/05/2024 04:00,5658.20961,5736.37591,5690.37447
02/05/2024 04:30,5704.43473,5766.40638,6036.85504
02/05/2024 05:00,5755.6643,5932.85907,6032.28488
02/05/2024 05:30,5942.35392,6092.92162,6346.71994
02/05/2024 06:00,6119.74922,6274.76572,6378.32674
02/05/2024 06:30,6226.56968,6402.63135,6551.29783
02/05/2024 07:00,6329.71112,6607.47339,6645.14753
02/05/2024 07:30,6622.64473,6751.29875,6780.75328
02/05/2024 08:00,6745.78025,6839.57951,6816.88935
02/05/2024 08:30,6876.28793,7068.83599,7138.99852
02/05/2024 09:00,7100.14274,7216.34083,7167.71328
02/05/2024 09:30,7160.77977,7361.75113,7382.13551
02/05/2024 10:00,7262.78858,7444.38674,7400.41286
02/05/2024 10:30,7425.63377,7523.25997,7545.18912
02/05/2024 11:00,7356.38774,7547.58689,7564.28531
02/05/2024 11:30,7485.72427,7621.7374,7642.16858
02/05/2024 12:00,7496.16566,7646.05363,7655.80745
02/05/2024 12:30,7355.1156,7532.8349,7541.41131
02/05/2024 13:00,7380.31758,7505.27396,7544.95674
02/05/2024 13:30,7283.61091,7471.25861,7505.08113
02/05/2024 14:00,7361.4736,7481.99812,7498.42191
02/05/2024 14:30,7467.84619,7625.19653,7665.46789
02/05/2024 15:00,7505.97728,7650.62144,7643.69845
02/05/2024 15:30,7405.7048,7645.92155,7665.29985
02/05/2024 16:00,7169.16918,7613.77972,7582.89036
02/05/2024 16:30,7188.72259,7576.19241,7541.00766
02/05/2024 17:00,7209.59927,7425.51782,7485.90884
02/05/2024 17:30,7235.31202,7373.90077,7399.73041
02/05/2024 18:00,7187.96276,7328.54709,7388.37673
02/05/2024 18:30,7369.40166,7478.92157,7489.08769
02/05/2024 19:00,7392.30656,7500.56962,7487.33035
02/05/2024 19:30,7367.43469,7445.42025,7482.04775
02/05/2024 20:00,7375.13798,7434.25641,7472.92834
02/05/2024 20:30,7331.96584,7378.44825,7411.48832
02/05/2024 21:00,7336.35483,7338.87056,7405.46055
02/05/2024 21:30,7282.79053,7324.7612,7334.80765
02/05/2024 22:00,7179.73458,7250.51586,7329.94294
02/05/2024 22:30,6969.60074,7116.97367,7036.99683
02/05/2024 23:00,6688.41538,6898.80506,7012.07524
02/05/2024 23:30,6525.89804,6725.99955,6675.52189
03/05/2024 00:00,6431.05126,6578.93399,6664.9318
03/05/2024 00:30,6226.2,6627.38681,6475.83734
03/05/2024 01:00,6118.5,6515.63798,6472.27871
03/05/2024 01:30,6157.3,6449.17689,6281.78985
03/05/2024 02:00,6045.1,6363.70386,6279.863
03/05/2024 02:30,5899.7,6322.00623,6201.3694
03/05/2024 03:00,5998.8,6307.16577,6201.11736
03/05/2024 03:30,6086.0,6291.99276,6197.49185
03/05/2024 04:00,6057.3,6297.05933,6195.61338
03/05/2024 04:30,6076.4,6341.68439,6263.05456
03/05/2024 05:00,6205.7,6379.59354,6259.03323
03/05/2024 05:30,6334.1,6518.87069,6407.29481
03/05/2024 06:00,6435.9,6606.10679,6446.38148
03/05/2024 06:30,6652.1,6693.89554,6628.75487
03/05/2024 07:00,6588.4,6831.22266,6769.88362
03/05/2024 07:30,6713.1,6894.59663,6891.33451
03/05/2024 08:00,6799.4,6993.46398,6920.98727
03/05/2024 08:30,6968.7,7201.76221,7185.41295
03/05/2024 09:00,7076.3,7315.99451,7200.17087
03/05/2024 09:30,7209.6,7447.30676,7392.99471
03/05/2024 10:00,7216.4,7552.84279,7413.49445
03/05/2024 10:30,7374.2,7648.12326,7571.68485
03/05/2024 11:00,7327.0,7720.08864,7593.85446
03/05/2024 11:30,7457.4,7777.94661,7693.31483
03/05/2024 12:00,7400.1,7778.5551,7709.07957
03/05/2024 12:30,7297.9,7686.04633,7574.29788
03/05/2024 13:00,7268.4,7630.90821,7588.11026
03/05/2024 13:30,7023.6,7586.10177,7534.87729
03/05/2024 14:00,7249.1,7622.12103,7540.75056
03/05/2024 14:30,7396.4,7671.59024,7685.71017
03/05/2024 15:00,7432.4,7740.16269,7671.47361
03/05/2024 15:30,7318.0,7715.24125,7690.99535
03/05/2024 16:00,7328.3,7673.32754,7613.98291
03/05/2024 16:30,7305.1,7647.03186,7526.73751
03/05/2024 17:00,7217.0,7496.11805,7473.8668
03/05/2024 17:30,7235.4,7447.14176,7273.55077
03/05/2024 18:00,7167.3,7410.70569,7262.04671
03/05/2024 18:30,7397.6,7473.71126,7504.44753
03/05/2024 19:00,7352.3,7585.20575,7487.48709
03/05/2024 19:30,7329.3,7547.52989,7464.28719
03/05/2024 20:00,7286.8,7550.33137,7447.84007
03/05/2024 20:30,7276.8,7503.77342,7393.97296
03/05/2024 21:00,7253.4,7487.32523,7381.70688
03/05/2024 21:30,7282.6,7464.34674,7262.64409
03/05/2024 22:00,7204.5,7447.1958,7261.44091
03/05/2024 22:30,7220.8,7251.68369,7085.53405
03/05/2024 23:00,6882.6,7054.13985,7067.47252
03/05/2024 23:30,6767.9,6886.63721,6726.76117
04/05/2024 00:00,6622.1,6740.16995,6721.89311
04/05/2024 00:30,6630.84719,6650.21669,6544.32479
04/05/2024 01:00,6446.16667,6535.47348,6531.29843
04/05/2024 01:30,6469.99923,6440.0408,6304.04448
04/05/2024 02:00,6383.20701,6379.46231,6296.26412
04/05/2024 02:30,6250.36914,6333.13231,6201.23484
04/05/2024 03:00,6210.31213,6310.05232,6191.70865
04/05/2024 03:30,6226.79628,6278.07633,6194.01046
04/05/2024 04:00,6206.56357,6276.4155,6191.26632
04/05/2024 04:30,6300.27227,6317.93284,6244.88562
04/05/2024 05:00,6262.29957,6334.82119,6242.92776
04/05/2024 05:30,6343.09855,6365.80123,6284.90547
04/05/2024 06:00,6445.72343,6386.66405,6280.62544
04/05/2024 06:30,6338.52298,6332.08943,6288.86615
04/05/2024 07:00,6288.23225,6399.1772,6320.35369
04/05/2024 07:30,6566.95136,6607.59797,6607.59667
04/05/2024 08:00,6666.26409,6781.9352,6670.83634
04/05/2024 08:30,6852.37573,7072.84864,7031.32049
04/05/2024 09:00,7029.2158,7222.92263,7083.81825
04/05/2024 09:30,7155.35158,7381.12014,7335.27288
04/05/2024 10:00,7215.77464,7483.71231,7363.64621
04/05/2024 10:30,7302.00627,7555.15947,7466.85602
04/05/2024 11:00,7337.59166,7537.36101,7494.45664
04/05/2024 11:30,7339.42111,7568.09812,7591.2121
04/05/2024 12:00,7406.32691,7575.79633,7608.30454
04/05/2024 12:30,7385.63704,7541.08551,7481.47691
04/05/2024 13:00,7291.46034,7489.81839,7493.89771
04/05/2024 13:30,7239.11592,7420.8422,7367.42555
04/05/2024 14:00,7187.31784,7396.21298,7372.43616
04/05/2024 14:30,7169.74029,7360.41132,7348.63544
04/05/2024 15:00,7118.45358,7356.20325,7350.60511
04/05/2024 15:30,7126.83252,7308.9573,7247.43251
04/05/2024 16:00,7049.60163,7267.09786,7216.59886
04/05/2024 16:30,6977.59205,7223.32091,7128.08224
04/05/2024 17:00,6856.8179,7120.41224,7079.1228
04/05/2024 17:30,7031.79804,7088.1622,7105.4625
04/05/2024 18:00,7145.26718,7199.90388,7087.90108
04/05/2024 18:30,7250.37229,7440.13675,7397.24339
04/05/2024 19:00,7243.78776,7454.12537,7385.57725
04/05/2024 19:30,7247.86417,7453.24273,7443.36717
04/05/2024 20:00,7222.47455,7440.48949,7434.28164
04/05/2024 20:30,7232.72781,7348.68451,7376.81815
04/05/2024 21:00,7320.73322,7391.16264,7363.48194
04/05/2024 21:30,7154.8074,7384.31525,7295.24626
04/05/2024 22:00,7137.83399,7317.12907,7278.00301
04/05/2024 22:30,7090.77545,7230.21055,7012.50506
04/05/2024 23:00,6867.34323,7081.55094,6986.83881
04/05/2024 23:30,6642.40842,6849.88196,6691.09795
05/05/2024 00:00,6512.49376,6658.88978,6673.55996
05/05/2024 00:30,6403.08935,6569.8414,6489.47236
05/05/2024 01:00,6414.55256,6445.50217,6474.65421
05/05/2024 01:30,6243.65461,6356.72718,6292.73417
05/05/2024 02:00,6119.72427,6260.62792,6285.633
05/05/2024 02:30,6162.43307,6205.77904,6118.89795
05/05/2024 03:00,6091.66878,6180.861,6112.07769
05/05/2024 03:30,6066.412,6110.55486,6059.85396
05/05/2024 04:00,6073.06791,6100.83667,6058.58479
05/05/2024 04:30,6079.43782,6093.29491,6050.33476
05/05/2024 05:00,6057.4095,6085.47558,6053.18712
05/05/2024 05:30,6025.69021,6078.32543,6017.2506
05/05/2024 06:00,6053.3057,6079.25415,6030.01899
05/05/2024 06:30,5917.84005,5964.55729,5824.9654
05/05/2024 07:00,5718.34102,5836.86616,5844.34724
05/05/2024 07:30,5864.37809,5896.56376,5908.82705
05/05/2024 08:00,5944.84366,5971.43053,5976.74653
05/05/2024 08:30,6013.45048,6091.84431,6179.14427
05/05/2024 09:00,6258.88694,6173.93129,6237.65939
05/05/2024 09:30,6305.45717,6326.22887,6408.06399
05/05/2024 10:00,6313.02477,6397.59534,6439.41086
05/05/2024 10:30,6517.8657,6480.48769,6603.76278
05/05/2024 11:00,6476.58578,6549.49025,6625.25671
05/05/2024 11:30,6590.10851,6596.33802,6704.89404
05/05/2024 12:00,6522.47542,6624.62649,6714.97222
05/05/2024 12:30,6643.45693,6687.14697,6745.14045
05/05/2024 13:00,6640.51434,6707.49817,6762.02595
05/05/2024 13:30,6601.7928,6673.02513,6727.1539
05/05/2024 14:00,6537.98977,6696.75858,6729.00737
05/05/2024 14:30,6597.30988,6670.24431,6693.1239
05/05/2024 15:00,6456.45493,6649.22496,6693.9243
05/05/2024 15:30,6533.62616,6633.10575,6647.68101
05/05/2024 16:00,6377.35433,6597.22498,6615.64952
05/05/2024 16:30,6531.44903,6597.51128,6650.64998
05/05/2024 17:00,6528.6373,6544.35284,6589.28504
05/05/2024 17:30,6618.14931,6679.00949,6760.16333
05/05/2024 18:00,6889.61611,6823.2725,6759.01862
05/05/2024 18:30,7320.11283,7250.48212,7255.73938
05/05/2024 19:00,7272.86197,7391.71323,7245.91744
05/05/2024 19:30,7165.95589,7405.68024,7385.40142
05/05/2024 20:00,7225.68811,7392.69872,7377.51799
05/05/2024 20:30,7224.56396,7368.26291,7330.47984
05/05/2024 21:00,7222.09988,7314.61782,7316.95623
05/05/2024 21:30,7056.44528,7238.63568,7083.39484
05/05/2024 22:00,7079.38492,7012.56808,7064.92701
05/05/2024 22:30,6881.89358,6857.47025,6695.49046
05/05/2024 23:00,6648.06691,6663.17367,6682.79338
05/05/2024 23:30,6371.909,6488.00286,6362.52047
06/05/2024 00:00,6294.38515,6322.08668,6338.50876
06/05/2024 00:30,6084.23771,6312.10633,6177.37057
06/05/2024 01:00,6018.18925,6213.98449,6165.39255
06/05/2024 01:30,6035.25161,6132.65187,6036.6109
06/05/2024 02:00,5919.21774,6060.51972,6029.82566
06/05/2024 02:30,5882.30649,6030.34515,5930.50319
06/05/2024 03:00,5959.76411,6026.05884,5922.76465
06/05/2024 03:30,5822.94747,5985.79485,5925.34683
06/05/2024 04:00,5817.43433,5993.05364,5922.953
06/05/2024 04:30,5898.72106,6057.8163,6072.86729
06/05/2024 05:00,5914.00224,6108.94713,6076.23065
06/05/2024 05:30,6091.64596,6258.84137,6317.16312
06/05/2024 06:00,6185.42158,6400.61973,6329.96543
06/05/2024 06:30,6341.67712,6586.30456,6589.19971
06/05/2024 07:00,6462.97376,6610.32672,6625.47644
06/05/2024 07:30,6508.46321,6681.16866,6797.07671
06/05/2024 08:00,6632.80856,6827.86424,6859.66394
06/05/2024 08:30,6825.87247,7062.38241,7180.45099
06/05/2024 09:00,7032.71384,7215.49074,7229.99382
06/05/2024 09:30,7131.32799,7371.37816,7411.15776
06/05/2024 10:00,7062.89103,7469.22018,7435.65266
06/05/2024 10:30,7152.17156,7591.26905,7638.90822
06/05/2024 11:00,7315.04028,7666.22196,7660.03613
06/05/2024 11:30,7341.55339,7742.47514,7756.34072
06/05/2024 12:00,7337.68327,7731.36528,7771.6643
06/05/2024 12:30,7263.89354,7648.32753,7631.58621
06/05/2024 13:00,7244.73559,7579.42478,7639.38974
06/05/2024 13:30,7298.15069,7533.99206,7596.37737
06/05/2024 14:00,7213.14115,7555.18026,7599.54844
06/05/2024 14:30,7416.33815,7654.38531,7749.85708
06/05/2024 15:00,7373.18476,7679.9303,7750.36366
06/05/2024 15:30,7295.36909,7659.87228,7722.30336
06/05/2024 16:00,7228.09177,7607.74338,7687.91519
06/05/2024 16:30,7214.5494,7551.61556,7561.21479
06/05/2024 17:00,7137.31986,7418.69802,7512.34221
06/05/2024 17:30,7087.31721,7327.71737,7364.77314
06/05/2024 18:00,7114.11544,7307.69023,7335.70332
06/05/2024 18:30,7396.81781,7406.38437,7516.5427
06/05/2024 19:00,7327.47294,7443.43921,7505.05296
06/05/2024 19:30,7329.57476,7407.72778,7464.99328
06/05/2024 20:00,7358.09858,7410.56251,7459.48891
06/05/2024 20:30,7305.23798,7368.1123,7381.06834
06/05/2024 21:00,7267.65364,7314.13538,7368.89691
06/05/2024 21:30,7219.07726,7299.78983,7237.14128
06/05/2024 22:00,7109.67473,7273.125,7220.5976
06/05/2024 22:30,6990.2966,7147.89952,6960.5664
06/05/2024 23:00,6787.32529,6922.07726,6934.15052
06/05/2024 23:30,6636.47479,6741.86841,6594.68186
07/05/2024 00:00,6549.96865,6566.47642,6576.80533
07/05/2024 00:30,6266.11484,6210.48801,6437.53564
07/05/2024 01:00,6263.00955,6110.11643,6422.50537
07/05/2024 01:30,6241.95712,6029.43717,6311.39226
07/05/2024 02:00,6118.28201,5958.7507,6302.50224
07/05/2024 02:30,6043.95083,5914.2716,6169.64053
07/05/2024 03:00,6120.83867,5899.55155,6160.497
07/05/2024 03:30,6068.11251,5984.83062,6134.93304
07/05/2024 04:00,6078.51112,6061.20023,6130.90738
07/05/2024 04:30,6154.32947,6022.5585,6200.5478
07/05/2024 05:00,6137.59123,6043.66819,6201.87503
07/05/2024 05:30,6359.31532,6209.46089,6392.2504
07/05/2024 06:00,6442.29779,6339.63425,6402.89624
07/05/2024 06:30,6545.13202,6451.06674,6609.71823
07/05/2024 07:00,6505.58496,6452.01328,6624.34598
07/05/2024 07:30,6721.05041,6551.56766,6849.23736
07/05/2024 08:00,6794.96323,6674.95874,6912.06366
07/05/2024 08:30,7018.12549,6864.68124,7158.28588
07/05/2024 09:00,7087.95745,6994.90378,7212.72751
07/05/2024 09:30,7217.31911,7021.60097,7383.57901
07/05/2024 10:00,7228.87619,7110.61531,7412.18291
07/05/2024 10:30,7408.73731,7199.6534,7584.26293
07/05/2024 11:00,7527.50179,7277.80144,7614.09049
07/05/2024 11:30,7535.87555,7317.73015,7708.63395
07/05/2024 12:00,7478.56376,7307.11426,7726.45627
07/05/2024 12:30,7410.79087,7243.56135,7586.49961
07/05/2024 13:00,7281.027,7190.01974,7597.3417
07/05/2024 13:30,7319.95943,7080.30897,7554.37833
07/05/2024 14:00,7337.89954,7161.43756,7528.95081
07/05/2024 14:30,7509.1464,7269.09854,7706.68509
07/05/2024 15:00,7502.06279,7298.68246,7699.75969
07/05/2024 15:30,7508.87273,7243.91449,7683.73246
